tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
377,2,902900,96400,93100,83500,76800,39400,586600,100,200
378,2,956900,133100,100800,170000,77200,39600,485300,200,100
379,2,985400,111100,112600,89200,78800,39500,611200,200,100
380,2,872600,106500,82200,89000,79100,39600,558700,200,100
381,2,1029900,97000,98800,89200,78900,39700,680900,200,0
382,2,1081000,103100,110300,106200,96400,34800,698300,200,0
383,2,1487600,122400,131600,112200,88700,39600,1094100,200,200
384,2,1933500,120700,136500,86000,75400,34100,1564600,200,100
385,2,1479800,130400,113000,96900,84300,39100,1111300,100,100
386,2,1370500,139500,111200,89100,78900,40800,998000,200,100
387,2,1058700,270700,97800,89800,78400,41200,569500,100,100
388,2,1314300,128200,94500,89300,79000,40000,966300,200,100
389,2,1084800,115800,109000,88700,78600,38900,724800,100,100
390,2,870400,133700,89800,90400,80000,38300,504100,200,200
391,2,853800,130900,96100,89400,79200,37700,468400,100,100
392,2,980000,96600,112400,87600,77600,37800,626000,200,100
393,2,1134300,122300,237000,93400,82800,40300,626300,200,100
394,2,932000,114000,100600,86300,76500,38500,557000,300,100
395,2,819100,101300,77500,92700,81900,35600,511900,200,100
396,2,903200,95400,97000,89200,81800,46700,520500,200,200
397,2,914000,105200,94200,91800,81900,40200,568200,100,100
398,2,969700,107200,95200,92800,83000,37400,607400,200,200
399,2,872900,118900,121200,91400,80500,37300,489100,200,100
400,2,780700,110400,86600,85000,74800,34500,400900,200,100
401,2,778300,97600,90800,89900,80600,39200,402100,100,0
402,2,1210900,118600,105300,88200,77700,34800,822800,100,100
403,2,824000,110400,109800,88300,78300,38200,460700,100,200
404,2,743900,150100,99200,92800,81900,38500,375300,100,200
405,2,871300,107400,109700,93900,83300,38300,531000,200,100
406,2,1876000,102800,103000,90700,84800,40300,1527200,200,200
407,2,1050800,115900,103900,90100,79600,39200,718200,100,100
408,2,1053800,97700,87300,85800,76700,39600,759100,300,200
409,2,960500,120500,99500,86700,77000,37300,631800,200,100
410,2,964300,115200,140500,91000,80300,39800,586400,200,100
411,2,919400,104600,105400,97900,85900,37800,549400,200,100
412,2,911700,111100,116300,91400,81300,39400,559900,200,200
413,2,911800,109400,98900,85800,75400,35900,588900,200,200
414,2,1145300,106800,124300,92100,82000,38900,793400,200,100
415,2,1017900,106700,102100,90000,79700,39700,627400,100,300
416,2,798700,110400,100600,85700,75100,33200,469700,100,100
417,2,834500,108100,84900,88100,78500,39100,525500,100,200
418,2,1286400,122400,100200,91200,80700,39400,894500,200,200
419,2,944900,123300,86700,88000,78500,38000,601700,200,100
420,2,895500,103400,78600,90500,80900,39000,587300,0,100
421,2,842900,100800,98400,90400,80200,37800,523800,100,0
422,2,811600,97100,77600,86800,77700,38300,517900,200,100
423,2,793100,108600,104400,81600,72700,33600,465300,100,100
424,2,847000,115200,90500,90800,81300,37900,521600,0,0
425,2,820300,93600,82500,86400,77300,39100,521200,100,100
426,2,818500,133200,96900,89700,79800,37100,444200,200,100
427,2,928200,123900,106100,87500,78100,38100,576600,200,100
428,2,1829600,118100,85700,90100,80000,37800,1506100,200,200
429,2,889600,115900,100000,88700,78300,40200,551700,200,100
430,2,1155500,138900,95100,90700,79900,38700,770100,200,200
431,2,1231600,252100,100300,85500,73800,33000,762800,200,200
432,2,1425500,106200,76300,91400,81600,40000,1125200,100,100
433,2,1180100,111100,96200,89400,79500,38900,855900,200,100
434,2,1328100,143300,136300,82500,72800,36100,893500,100,0
435,2,1370400,103800,101100,85400,75100,33100,1026100,100,100
436,2,1418600,113200,99300,88200,78500,39400,1080200,200,100
437,2,1325700,109900,108500,88200,78200,39700,985200,100,0
438,2,1210300,118600,94100,87700,79200,39600,846900,300,100
439,2,970700,115200,79400,85000,76200,38700,651300,100,100
440,2,1191000,114200,100300,98700,86800,37000,851700,200,200
441,2,1114900,117700,113400,87800,78000,40700,726200,200,200
442,2,922000,96600,112800,86900,77400,39900,573400,100,100
443,2,974800,110900,90000,85600,75600,34100,666400,200,100
444,2,1157500,127000,94000,88200,78300,39500,821700,100,200
445,2,990600,121700,98200,91600,81800,38800,647300,200,200
446,2,1058000,101800,98600,85000,75500,33200,742600,200,100
447,2,989000,101900,94200,87400,77900,39300,676800,100,200
448,2,1166000,109200,113600,89900,79500,39800,822200,100,100
449,2,1031900,110900,120700,90200,79600,39400,673200,100,0
450,2,1997400,107100,100200,108100,97200,49100,1640600,200,200
451,2,1446100,105700,136500,88900,78000,36200,1061600,200,100
452,2,916700,123700,102400,86500,76800,38300,559700,100,100
453,2,1129000,125900,116500,86100,77000,38000,761200,100,0
454,2,969000,116700,103900,87900,75700,43200,594200,100,0
455,2,959500,106100,117900,96600,86300,34700,582300,200,300
456,2,1041500,110900,206200,86100,76700,38000,561800,200,100
457,2,1020300,152300,160000,89500,78400,39300,567200,200,200
458,2,884000,111300,108900,90000,80500,39000,514100,200,100
459,2,987000,110400,91100,86600,77100,38000,654400,200,0
460,2,1048900,111100,121900,86900,77700,39400,698800,100,200
