tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
358,0,1930500,181400,93300,159000,134200,147200,1384400,200,200
359,0,1380400,149000,95900,124300,117400,104500,879600,100,200
360,0,1744600,152300,67300,156300,129700,145000,1275000,100,100
361,0,1197100,150300,89900,155000,132000,145200,763300,0,100
362,0,990100,463100,59400,125700,113600,93700,291600,100,200
363,0,2254100,243600,74200,156200,143000,106100,1741700,200,200
364,0,1501000,164900,89800,120800,113000,93000,1080100,200,100
365,0,1387700,162300,71100,155500,132700,145500,893300,100,100
366,0,1422400,161500,82500,127700,118300,102800,961900,100,100
367,0,2693000,173500,77000,149000,137100,102900,2243500,200,100
368,0,1650100,161600,82000,130000,119400,109400,1243000,100,100
369,0,1989000,151700,103500,137900,129300,99000,1558100,200,200
370,0,1580200,153000,84100,116500,109800,94800,1150000,200,100
371,0,1392400,166500,103200,124300,114100,101000,963800,100,0
372,0,1330700,157600,70800,122400,110700,84800,946500,100,100
373,0,1323400,204600,79800,130100,117900,97000,871800,200,200
374,0,1300400,148100,84100,120300,113400,89500,909100,100,200
375,0,1223100,156600,87700,121500,111700,96900,815400,200,100
376,0,1316800,156300,81200,124200,113700,99400,903400,100,200
377,0,1253800,150000,70500,125300,115800,94100,849100,100,200
378,0,3917600,184700,78800,157100,143900,102100,3391000,100,200
379,0,703900,156300,85000,136700,131900,125900,252700,100,100
380,0,731900,149200,69300,136800,130700,126900,334000,0,200
381,0,681000,154800,67900,123400,113100,80900,245000,100,0
382,0,3036900,173700,77400,157000,145200,93000,2562700,200,200
383,0,625400,147100,87400,133800,129700,127500,227000,200,100
384,0,645300,142500,63500,119900,113000,83500,286600,200,100
385,0,1223900,162400,77000,119100,111000,73800,819600,100,100
386,0,679500,147800,48800,123700,116000,77800,319600,100,100
387,0,611900,153900,59800,123300,112300,80100,242700,200,100
388,0,683900,179900,65800,130200,120000,93500,274800,100,100
389,0,1401000,149200,60100,122800,113100,80100,1020800,100,200
390,0,705800,140200,53100,136400,131500,126500,269100,100,100
391,0,653200,146300,73700,115700,109100,74600,235400,100,0
392,0,700900,147600,70500,133700,130500,126200,295000,200,100
393,0,580500,140300,68600,117700,110700,83900,212600,100,200
394,0,675500,149700,59000,123600,113200,82000,268200,100,0
395,0,633800,153300,61600,117200,110600,83400,260900,0,200
396,0,744300,154200,62400,115500,108800,76100,346600,100,100
397,0,628000,156000,97800,118900,112400,79700,221000,100,200
398,0,722600,143700,87600,137900,131400,127400,288800,200,100
399,0,612200,148000,83500,118800,111700,79100,214400,200,200
400,0,798600,135700,64600,120000,108300,75100,379300,100,300
401,0,1446500,152800,79900,122300,113100,87100,995200,100,0
402,0,697700,156900,62300,120800,114000,76200,336600,100,200
403,0,621800,152100,91600,119700,110000,79700,234000,100,0
404,0,1262600,146000,88500,135100,131800,126600,870600,100,200
405,0,733700,170400,103000,128500,117600,91000,298700,200,100
406,0,1336300,155400,66900,122200,111500,78500,933800,100,100
407,0,1991700,169000,83600,124600,115000,95800,1579800,200,100
408,0,666100,186300,68000,141800,134400,88100,231700,200,300
409,0,925300,513200,72300,120900,108600,71500,177800,200,200
410,0,1163500,151600,56700,119000,111600,76700,797800,200,300
411,0,1279800,152100,80700,136900,130800,127000,837100,100,100
412,0,1494000,212800,61400,123200,112100,76600,1044800,0,0
413,0,1214500,147900,76800,135200,132400,126900,819300,100,100
414,0,1565900,168300,70700,118700,109000,71700,1173100,200,0
415,0,1218500,172200,92600,131800,122500,90000,788500,200,100
416,0,912100,152400,80700,123500,113200,79800,518900,100,100
417,0,1306400,148400,334700,134500,131700,126200,656300,100,100
418,0,907500,149700,83100,125000,117100,87000,434000,100,100
419,0,1137500,163900,332400,124900,114200,81000,464200,100,0
420,0,653000,159400,68200,118700,110900,72200,272900,100,100
421,0,654200,146200,92300,137400,131500,126800,194500,100,0
422,0,705500,148300,56700,119600,112400,84300,319700,100,200
423,0,1356700,144800,57500,117700,110500,72900,1014200,100,200
424,0,634100,150400,67100,135500,130100,127000,253600,100,100
425,0,470000,147300,56600,117200,110300,81600,118300,100,100
426,0,585000,156900,51600,136800,132300,126900,177700,200,100
427,0,516700,149200,72500,116800,109500,77000,149800,100,100
428,0,552900,154700,64000,118300,108100,74300,193100,200,200
429,0,553300,147600,70000,115200,108600,77700,137600,100,100
430,0,559900,151500,62000,119400,112400,86300,174500,100,200
431,0,483500,145900,58400,136400,130300,126400,113600,200,100
432,0,2455700,153700,60500,147500,139900,82400,2067800,100,200
433,0,1089900,145500,68300,117100,107800,69700,730300,200,200
434,0,573400,151200,57000,114500,107800,74100,223700,200,100
435,0,1302100,152000,63400,126600,116200,92700,929800,100,100
436,0,713100,171300,84100,132800,123800,95400,286600,300,200
437,0,599400,169300,79300,129700,118900,100500,167100,200,0
438,0,718300,160900,90400,122800,115000,78500,243200,300,100
439,0,549600,146800,80900,118900,111200,79500,128600,200,200
440,0,1268100,146300,75300,123600,113400,84100,883500,200,100
441,0,624300,180100,74100,145400,130900,75100,151400,200,100
442,0,813500,180200,92100,123800,112700,82400,329700,200,200
443,0,545700,159800,74900,133500,122600,98600,138600,200,200
444,0,594900,163600,94900,120700,110700,76900,187700,200,200
445,0,573000,161400,64100,117100,109600,72900,177100,100,100
446,0,1312900,143800,65800,123300,113000,70700,939700,200,200
447,0,515800,142200,67200,135600,129300,126500,129000,200,200
448,0,592100,163400,53300,123800,113900,88700,214800,200,100
449,0,549300,152500,61600,135300,131700,125900,158800,100,200
450,0,570000,143700,75200,118400,111600,79400,186300,100,100
451,0,510900,155900,80200,118300,110900,80300,109000,100,100
452,0,629600,149300,72700,135700,129700,126100,173500,0,300
453,0,691700,159300,60000,239500,111600,105300,157100,0,0
454,0,697800,165900,86100,125800,114800,86100,244100,100,0
455,0,512500,144300,90600,120600,111900,79800,123700,200,100
456,0,604700,152100,71200,136700,132000,125300,179700,100,100
457,0,1259500,149500,76700,135800,131200,125400,862800,100,100
458,0,598300,152000,74000,135700,130300,125700,176400,200,100
459,0,589300,161200,84000,138000,130700,73000,164000,200,200
460,0,671600,163600,67000,141600,132200,79100,268200,300,100
461,0,561700,157300,87900,124700,114000,80400,155300,200,200
462,0,589800,147500,69400,120300,112700,83600,218000,100,100
463,0,476100,148000,62400,120600,114200,74900,117400,200,100
464,0,544000,151900,58000,116000,109700,70200,187400,200,100
465,0,479600,151800,65600,124200,113700,89300,106400,0,100
466,0,686100,143400,61200,210000,130900,125200,211900,200,200
467,0,604200,174000,77700,138700,125100,79600,178800,200,100
468,0,594600,160700,83000,121700,113900,71200,195900,200,100
469,0,1322600,157000,84500,122200,114900,88600,912000,200,200
470,0,569800,150800,72500,118600,111400,74700,179300,200,200
471,0,541000,151200,55900,135000,131600,125000,115200,200,200
472,0,572700,147900,65100,117300,110700,68700,190100,200,100
473,0,510800,147900,58500,135600,130100,125600,121100,200,200
474,0,545400,149200,67500,116900,109300,73500,164000,100,100
475,0,521000,155400,62900,118100,110700,74800,155700,100,100
476,0,648100,143800,94800,122400,112500,71000,231300,200,200
477,0,507800,145100,65100,135500,130400,124800,115700,100,100
478,0,633700,187800,51200,126300,116100,86600,170200,100,200
479,0,497800,143000,60500,118200,111300,79500,117500,100,100
480,0,1526300,181900,222900,124100,113700,82900,953600,200,100
481,0,520300,156600,78100,121300,110300,74800,127300,200,100
482,0,584500,158100,86700,120000,109800,71600,183600,200,100
483,0,543500,146700,66300,119100,113000,77900,128600,100,100
484,0,637000,161900,71700,121500,111100,71900,218200,200,200
485,0,622300,149800,130900,117400,110000,71500,117400,200,100
486,0,674200,149300,74400,134400,131500,124900,182600,200,100
487,0,489900,148200,68200,119500,111600,78200,121800,100,100
488,0,535200,147700,65600,118800,112000,80100,181300,100,100
489,0,527300,159500,63000,120900,111200,76700,156200,200,100
490,0,616700,150200,70300,136000,130900,125400,209900,100,100
491,0,1183600,145200,58000,121600,116000,99000,833500,100,200
