tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
14013,0,1194900,107500,121200,95300,85900,40600,840800,200,200
14014,0,884600,128000,120700,85100,74900,37500,497200,100,0
14015,0,808400,106000,106300,86800,80000,35700,480100,200,100
14016,0,936400,115700,127200,90100,80200,43900,536900,100,100
14017,0,906800,140600,115300,86200,76300,41500,519000,100,0
14018,0,1052000,123200,112300,90200,80700,44100,661600,200,100
14019,0,990600,104300,116500,89900,82900,52200,639400,100,200
14020,0,966000,126800,120800,91300,81400,43700,594900,100,100
14021,0,924500,133300,118800,90500,80900,44200,545000,100,100
14022,0,876100,106000,120700,83800,77200,44900,540200,200,0
14023,0,1310600,105500,113300,89300,78600,41900,973800,200,100
14024,0,914300,121500,123000,99000,86800,44500,537600,100,200
14025,0,845400,116100,139100,91800,81400,43100,461000,100,200
14026,0,915100,104900,121200,84700,77600,39200,549400,100,200
14027,0,782400,110100,113100,92100,81700,43400,425100,200,200
14028,0,2162500,140000,109800,91000,80500,43800,1796800,100,100
14029,0,909100,127200,118300,91300,80700,43500,535900,200,200
14030,0,927800,124400,108600,86500,76700,41300,530700,100,100
14031,0,957200,105000,102300,92000,84800,52900,571400,200,200
14032,0,882900,120000,104900,90300,80200,44700,532800,200,100
14033,0,910800,113800,106500,86500,76200,43000,574200,200,200
14034,0,1433400,101300,105400,90400,83500,43400,1113500,100,200
14035,0,908600,120100,156100,89700,80100,44100,518700,100,100
14036,0,889800,105800,118100,115100,77300,43000,522100,100,100
14037,0,811000,122400,116800,86200,76400,41500,457600,100,100
14038,0,966400,112300,111900,83000,73400,41200,582000,100,200
14039,0,843800,113200,109000,98500,90300,39300,488400,100,200
14040,0,1149200,139500,127000,94100,82500,41800,758000,200,200
14041,0,850900,121000,128900,91600,80900,44200,481300,100,200
14042,0,711800,114700,112200,87200,79600,44100,369500,100,0
14043,0,704300,136600,115400,90900,80300,41600,339000,100,200
14044,0,1390800,118700,120600,93600,82700,43300,1022800,200,200
14045,0,769500,123300,115700,87200,78000,40000,399600,200,100
14046,0,1080800,150100,112900,90900,80200,37300,659200,200,100
14047,0,1011600,179100,128500,90300,79800,38300,561300,200,200
14048,0,1006800,110600,100500,89800,80300,42100,663900,200,200
14049,0,957400,102400,111800,84500,78400,39700,614800,200,200
