tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
11475,4,2070200,459600,351700,172500,79600,47200,1041800,5700,200
11476,4,1746500,456200,246700,173400,79300,46400,828600,5700,0
11477,4,2235700,457600,482000,164900,79500,47400,1084900,5700,0
11478,4,1744000,427200,270300,166200,79400,47100,806800,5700,0
11479,4,1548100,427200,333800,164800,79700,47300,561200,5600,100
11480,4,1981100,426800,258400,171000,79600,46900,1096300,5500,0
11481,4,1870800,441100,338300,167300,79100,49300,858400,5700,100
11482,4,1877300,477300,244300,190500,81600,48600,902100,5900,0
11483,4,1735000,509900,329800,169400,79800,46800,692800,5900,200
11484,4,1786900,445500,249000,182800,79300,46700,884600,5600,0
11485,4,1334100,446200,316200,161100,79600,46800,387200,5800,100
11486,4,1274600,424200,247400,170400,79500,46800,408400,5600,100
11487,4,1334500,467800,362300,167900,79600,46500,312400,5700,100
11488,4,1627700,462600,236200,180400,79100,48400,680400,5700,0
11489,4,1538400,433000,351100,181800,79300,48700,512200,5700,0
11490,4,1412100,462000,231300,173800,78900,47500,511300,5800,0
11491,4,1353500,429100,344600,160900,79600,46800,382100,5700,200
11492,4,2679900,431000,224600,171800,81600,47400,1815900,6000,200
11493,4,1729900,452600,364100,182600,79500,47100,696700,5600,0
11494,4,1503700,613300,247500,162300,80200,47100,417400,5700,100
11495,4,1945900,425300,337400,195500,93200,46700,946400,5600,0
11496,4,1530100,465100,233600,178300,79200,47100,584200,5600,200
11497,4,1440800,480000,330500,171000,79300,46200,414900,5900,100
11498,4,1454000,434400,237300,166900,79300,46000,492600,5900,0
11499,4,1666000,425500,317000,168300,79500,45900,704500,5900,100
11500,4,1552400,427000,254000,169300,79600,45600,676200,5900,0
11501,4,1582100,470200,341500,171800,78900,45900,568200,5700,0
11502,4,1747500,453800,255100,179200,80800,48400,819300,6100,100
11503,4,2215500,472000,339100,186900,83000,47500,1175400,9200,200
11504,4,2129300,463200,266500,200900,79300,46600,1161300,6000,200
11505,4,1655300,577900,338500,175000,81800,47200,516900,6100,200
11506,4,1707700,428200,242200,167800,79800,47400,793000,5900,100
11507,4,1472000,447800,321700,170800,80000,47200,493700,5800,100
11508,4,1671600,579500,248500,178000,83600,48900,612300,8300,200
11509,4,1563300,478600,326800,179500,80200,48400,528300,6000,0
11510,4,1640900,455900,239500,173000,79800,47700,719200,5600,100
11511,4,1461100,445500,313900,177300,80100,47800,450200,6000,200
11512,4,1930400,442200,377900,181100,79800,47500,875100,5900,0
11513,4,1478300,496100,319000,160000,82200,47900,450700,6400,300
11514,4,1553600,431500,347400,183800,80000,47200,549900,5900,100
11515,4,2609000,556400,315800,182700,80200,47700,1512900,5900,100
11516,4,2019100,801100,348000,180600,79500,54900,650900,5900,200
11517,4,1735500,476100,343100,192400,82200,52200,669900,9000,100
11518,4,1991100,505400,345600,184300,79800,51700,850900,6000,200
11519,4,1620700,459200,307500,175900,79700,51100,578000,5900,200
11520,4,1733200,470900,288400,172500,79800,51000,734700,5700,100
11521,4,1991400,446400,310200,180400,79700,50600,1018000,5600,0
11522,4,1933800,476400,296500,177400,80400,51000,955800,5700,200
11523,4,1686200,463500,313600,185700,79500,51000,694700,5900,0
11524,4,1680000,474000,336000,175900,79200,50600,663800,5800,100
11525,4,1491400,458100,300300,179000,79600,49600,516500,5700,0
11526,4,1505500,513400,264400,174500,79200,49900,483100,5700,0
11527,4,1674100,455900,297700,183200,79500,50900,693700,5800,0
11528,4,1482600,442300,270100,182400,79600,48600,552900,5800,100
11529,4,1529200,484300,287100,176300,79600,47500,541300,5900,0
11530,4,1586300,457100,255800,175400,79600,48200,632600,5800,200
11531,4,2405700,445700,276600,193400,79000,48100,1454200,5800,0
11532,4,1521200,454800,268000,191700,94100,59200,574700,5900,100
11533,4,1377500,445300,272800,169500,79400,47000,461400,5800,100
11534,4,1494800,462400,241400,173900,79600,47300,584600,5600,100
11535,4,1376800,457800,285100,162200,79300,47000,385000,5800,100
11536,4,1425800,421700,240200,172200,94600,59400,504900,5800,0
11537,4,1400000,446400,284600,165300,79500,46100,460600,5900,100
11538,4,2550400,431400,236900,179500,79100,46400,1636300,5700,0
11539,4,1324700,447800,271700,195900,93100,57800,355300,5600,200
11540,4,1443000,627100,260600,167100,79600,45700,354000,5900,100
11541,4,2036300,428700,278200,173300,79500,45500,1087900,5900,0
11542,4,1391600,481400,218900,186800,80000,45600,449300,5900,0
11543,4,1349700,532300,275100,174700,79300,46000,342500,5600,0
11544,4,1468200,449100,218600,173000,79100,47500,600800,5800,100
11545,4,1437000,428600,265800,177500,79000,47400,543800,5600,100
11546,4,1553800,473800,219800,175200,79500,46200,657300,5700,200
