tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
14702,4,1992500,448200,493200,156000,91900,82000,874500,100,100
14703,4,1992000,458200,501000,161600,91800,81900,847900,100,200
14704,4,1936200,485500,486200,162300,92300,81900,770300,100,0
14705,4,1858100,449300,479400,158400,91300,83900,732300,100,100
14706,4,2230500,515600,479900,160900,95300,84100,951900,700,0
14707,4,2166600,464200,489000,152700,92700,82800,1004900,100,100
14708,4,2078300,421200,482100,154800,92000,82200,998700,100,200
14709,4,2135400,434900,477400,157900,92500,81700,1040700,100,0
14710,4,1873800,425600,473400,154100,92400,81900,769600,100,0
14711,4,1897600,415700,488900,159400,92100,82300,810200,200,100
14712,4,1853800,428800,461600,159700,91500,84100,781400,100,0
14713,4,1756800,441500,452900,155000,92300,82300,684500,200,100
14714,4,1790300,418800,458800,186500,115500,99000,708200,100,0
14715,4,2158300,453400,507000,163800,96100,83100,999900,200,100
14716,4,1743900,447300,479300,151100,93700,82200,632500,200,100
14717,4,1838200,434900,470300,150500,92600,82700,751500,100,100
14718,4,1796400,430100,461600,153800,94000,83300,690200,200,100
14719,4,1695400,430500,467200,158400,91900,82500,596000,200,100
14720,4,1927600,465500,452600,157400,94900,82400,751400,200,200
14721,4,1825200,450000,464800,159700,93000,82200,693000,200,0
14722,4,1753000,436700,430000,155300,92100,82600,679700,200,0
14723,4,1728000,456900,444600,152000,91600,82800,655600,200,0
14724,4,1722900,471600,427000,161200,94300,82700,630200,100,100
14725,4,2065100,462300,457300,157500,94900,83000,937600,200,300
14726,4,1904300,441400,465700,150200,92000,83300,807900,200,100
14727,4,1705600,422200,449800,151000,92400,82500,645600,100,100
14728,4,1870700,440700,432400,154700,95200,83000,799500,200,100
14729,4,2055100,449800,457900,151100,94800,82100,941700,100,100
14730,4,1736700,417100,437800,150600,92400,83000,682900,200,100
14731,4,1852000,424100,435200,151300,92100,82300,788200,100,100
14732,4,1745800,434500,406700,152300,91900,81900,705500,200,0
14733,4,1855100,493000,401100,151100,92500,81700,768000,100,0
14734,4,1896400,442500,417100,152200,92900,81200,826700,100,100
14735,4,1615400,440300,406400,157200,92000,81400,572600,100,0
14736,4,1863700,447600,410700,147600,92000,82300,792300,100,200
14737,4,1836100,411600,409000,150200,92200,82500,820100,100,200
14738,4,2162200,454200,409500,151900,94000,83200,1028000,200,100
14739,4,1791200,428900,403400,150400,92500,83100,736200,100,100
14740,4,1762900,416700,396900,156900,92800,82400,769400,100,100
14741,4,1602100,437800,380400,150200,91800,82300,607500,100,100
14742,4,1583300,435900,379700,148600,91900,82500,595200,100,200
14743,4,1687500,409600,399200,156900,94000,83000,694600,200,0
14744,4,1699100,412900,383400,153000,97700,85900,719500,200,200
14745,4,1588600,411700,381100,145800,91800,81300,619700,200,200
14746,4,1588700,401400,380000,146600,92100,81500,608900,100,300
14747,4,1649700,401300,392000,149400,91700,81600,685000,100,0
14748,4,1425700,424800,389400,151000,91500,81000,439800,100,0
14749,4,1457300,421000,366800,145500,91700,81500,496000,100,0
14750,4,1572000,397500,362900,149700,91600,81500,632100,100,0
14751,4,1662300,435000,367700,151300,91800,81100,641700,100,0
14752,4,1640400,465600,347700,149700,92300,81400,641600,100,200
14753,4,2643800,816900,370100,317200,91900,68300,1103500,200,100
14754,4,1776500,455700,457700,160300,93100,82400,666700,200,100
14755,4,1732400,493500,368000,157100,92100,82700,680300,100,100
14756,4,1652400,445400,350600,149300,91700,82600,661600,100,0
14757,4,1910100,432600,378200,157100,91700,82000,893800,100,0
14758,4,1777400,467700,376500,148300,91500,81600,676900,100,0
14759,4,1766300,409100,369800,152700,92000,81800,770500,200,100
14760,4,1834100,415600,364700,151500,91500,81800,864400,100,0
14761,4,1689400,469600,367500,160900,94400,85100,654600,200,300
14762,4,1851400,426100,377500,152300,92900,81900,856100,200,0
14763,4,1976400,435300,427000,150200,93900,83200,935400,200,0
14764,4,1634500,416700,384800,149900,92200,81800,638000,200,300
14765,4,1709700,428500,411900,155200,92000,81500,608400,200,0
14766,4,1718100,437200,375100,153700,92400,81400,630900,200,300
14767,4,1677400,427100,408600,155200,91800,84200,644400,100,100
14768,4,1658800,437600,380900,153200,91400,81800,663800,200,100
14769,4,1887400,418700,374000,157400,92200,81400,903800,100,300
14770,4,1724400,421100,363800,155300,91900,81700,686600,100,100
14771,4,1791700,469400,428900,150200,92000,81700,693800,200,0
14772,4,1768100,458800,367700,151500,92100,81900,766900,100,200
14773,4,1729300,456700,375300,153000,91700,81800,722500,100,0
14774,4,1627400,445800,365600,153800,92100,81800,644000,100,300
14775,4,1650600,445400,374900,155900,91600,81600,649000,100,100
