tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains
5829,0,1018100,159300,90200,48900,42400,35700,700500,100
5830,0,1257900,92900,169100,53800,43000,35300,899200,100
5831,0,1103100,95400,92500,70700,42300,36200,824400,200
5832,0,1440000,76900,97300,48900,43300,36600,1196200,100
5833,0,1305300,95700,129400,55800,42600,35500,1002900,200
5834,0,1591300,86100,108400,54000,43200,34300,1315600,200
5835,0,1093100,106600,97400,57900,42300,33800,814500,200
5836,0,1201900,86200,97000,55500,43400,42600,943400,100
5837,0,1015600,117800,103400,54100,43600,31600,718900,200
5838,0,1075000,75000,112300,55500,42600,42400,813100,200
5839,0,1120700,98700,98300,48800,42600,33400,824800,200
5840,0,1170200,76300,102400,49000,41400,33400,909900,200
5841,0,929700,84000,103700,61800,43100,33600,662900,200
5842,0,959700,77300,98100,61200,42000,34400,688200,100
5843,0,1040600,142600,126300,47500,40800,32700,704900,200
5844,0,1373300,169300,122600,51200,43700,32800,1016500,100
5845,0,1611200,77900,103000,46500,41900,35200,1370600,100
5846,0,1639300,78400,114900,57000,48200,33800,1370200,100
5847,0,1825800,86600,112400,57400,42000,34100,1555700,200
5848,0,1772300,77400,145600,79900,42000,32300,1434900,200
5849,0,1952300,101700,105200,51500,44300,41500,1674800,200
5850,0,1888200,105500,121400,55300,44300,42200,1583200,100
5851,0,1766600,88400,111500,63900,42100,42900,1480100,200
5852,0,1529200,93700,156400,46400,42000,35000,1206200,100
5853,0,1486900,88200,89300,50700,40700,29700,1238600,100
5854,0,1352700,105500,101700,50200,43400,34500,1047400,200
5855,0,1658800,81200,93400,54900,52100,45200,1412800,200
5856,0,1388300,80400,98900,51900,43100,36800,1143200,100
5857,0,1197700,81700,96300,47000,40600,33900,957100,200
5858,0,1372900,134800,100000,66600,41800,36400,1053400,200
5859,0,1624500,84400,134700,50200,43000,35800,1312900,100
5860,0,1819000,86100,128600,59000,42500,35600,1372900,100
5861,0,1597600,81400,129300,53800,41700,35400,1314100,100
5862,0,1795800,114300,101500,79000,51500,35200,1488200,100
5863,0,1716500,67100,129300,47200,43500,30100,1457300,100
5864,0,1266700,83900,109000,55400,43900,42000,1004800,200
5865,0,1264300,97900,91500,50500,42800,36800,1008100,200
5866,0,1546300,85200,113900,48700,43700,41100,1259300,100
5867,0,1505100,75600,139900,55500,43900,40300,1220500,200
5868,0,1088100,67500,122500,49700,42300,33800,836600,200
5869,0,1759600,78300,98200,60400,52600,51000,1509900,100
5870,0,1347100,79900,108200,50900,40800,33400,1079000,100
5871,0,1823500,86500,122600,54700,42800,36100,1533800,200
5872,0,1067200,130700,100300,48400,42400,37100,760600,200
5873,0,1365400,102900,85500,59100,42900,35300,1092000,100
5874,0,1576300,87800,86400,59800,42400,36300,1318500,200
5875,0,1949200,76800,91400,58900,50500,35200,1700800,200
5876,0,1287400,110900,122700,52300,42600,37300,978200,200
5877,0,1826900,78900,101800,47800,43500,41200,1579400,200
5878,0,1771700,145000,100900,74100,53700,36400,1410400,100
5879,0,1589400,147400,107900,54900,41600,33800,1234500,200
5880,0,1733300,76200,97100,58600,43500,41500,1473600,200
5881,0,2891900,127500,100700,65300,52500,36300,2584600,100
5882,0,1867400,99600,112100,57000,43200,36600,1585400,200
5883,0,1498000,97800,96900,48400,42500,34700,1245000,100
5884,0,1369900,81100,96100,59000,43200,34900,1117700,200
5885,0,1360200,90700,86800,49600,43100,36300,1114900,100
5886,0,1345600,97500,155300,54000,43100,32600,1022400,200
5887,0,1228700,109600,99600,62000,41500,34700,942200,200
5888,0,1240500,71700,90100,45400,42800,34700,1015900,200
5889,0,1388700,62000,102800,45900,42900,35300,1160300,200
5890,0,1179600,76400,114600,44900,41300,35200,899300,100
5891,0,1224400,75100,103900,47600,42500,35300,977200,100
5892,0,982300,74500,110400,55500,42200,34300,721400,200
5893,0,1633500,108900,124900,53700,42300,34400,1325300,200
5894,0,1161700,84000,105900,58200,42500,34800,892800,200
5895,0,979900,66300,79900,51800,41900,35300,761900,200
5896,0,991900,85500,102100,50800,41600,35000,734300,200
5897,0,1171300,123200,109500,49500,43300,40700,867300,200
5898,0,798500,60700,96200,48800,41500,34100,575700,200
5899,0,873700,71200,100700,48000,41400,34000,610500,200
5900,0,1034400,120500,101900,55100,43200,35100,725800,200
5901,0,1043800,121000,87300,51800,42500,28000,766400,200
5902,0,1259100,85900,94700,73900,42700,33300,966200,200
5903,0,929600,164600,127200,52100,40900,29900,567900,200
5904,0,1568600,209800,98600,67100,42000,34500,1179200,100
5905,0,2189400,79500,103300,48500,42200,30900,1944800,200
5906,0,1556000,71600,115900,57100,43400,41000,1296800,200
5907,0,2048600,94200,105000,69000,53300,41700,1766800,200
5908,0,1904400,90300,119400,63700,52500,42200,1614400,200
5909,0,1803700,78200,116800,63000,51800,43900,1527800,100
5910,0,2143300,78200,143600,48900,44100,41100,1842800,100
5911,0,1299500,116000,101200,45600,42500,35100,1014700,200
5912,0,1624700,107200,112300,64800,53000,43500,1315400,100
5913,0,1749200,70600,104000,46300,43400,41100,1503700,100
5914,0,1456000,74500,141300,50600,43400,41600,1139200,200
5915,0,1949500,120900,102300,63900,43000,41100,1644300,100
5916,0,1535500,147900,106800,54300,42600,30500,1211000,100
5917,0,1771100,156600,101200,49400,42700,35300,1448200,100
5918,0,2138100,76500,104800,44200,37900,37100,1893700,200
5919,0,1780400,83100,127400,57400,38800,30800,1467400,200
5920,0,2013600,100200,139700,64800,52700,35300,1676600,200
5921,0,1794600,76200,119400,50600,41500,36800,1531000,100
5922,0,1696200,86500,113900,92300,50000,34900,1390200,100
5923,0,1996900,96300,102200,61500,50200,35600,1720300,200
5924,0,1559400,90400,119800,53300,43100,35500,1276600,200
5925,0,1882300,83000,108800,44500,38900,32400,1628600,100
5926,0,1905400,110500,113600,61800,53300,37300,1552900,100
5927,0,1619800,102100,132900,49200,41300,35500,1321300,200
5928,0,1544300,94500,130300,54100,42700,36200,1252100,100
5929,0,2116900,112600,108400,53500,43300,36500,1828800,200
5930,0,1549900,141000,111200,53600,42600,35400,1226200,200
5931,0,1663100,112800,97900,57200,42300,34200,1375500,200
5932,0,1676100,88900,139700,45600,42600,35100,1378500,200
5933,0,1853900,94100,105300,52600,43000,35400,1576200,100
5934,0,2079300,100100,121300,65600,44000,42400,1771800,100
5935,0,1519400,81600,120100,59700,54200,52300,1232900,200
5936,0,1561300,117300,123000,53700,42800,35600,1248100,200
5937,0,2086200,102000,112900,48600,42800,35400,1802900,100
5938,0,2041800,78100,105800,43400,41000,32200,1772100,200
5939,0,1634400,89100,143300,49100,41800,35200,1307300,200
5940,0,1462600,105100,110200,54100,42800,33300,1164800,200
5941,0,1893900,71900,102100,52300,41600,35200,1652900,200
5942,0,2126100,88900,103400,51300,41600,36600,1869100,200
5943,0,1371900,108100,118900,51100,42500,33700,1065300,100
5944,0,1361800,110000,94400,49600,42100,34400,1091700,200
5945,0,1555100,109200,105400,64300,51900,35000,1256500,200
5946,0,1311800,82500,111100,50600,46600,43400,1050800,200
5947,0,1054800,88200,117200,47900,41200,36300,786000,200
5948,0,1129500,110300,114500,49800,42800,35800,838000,200
5949,0,1050200,82700,103600,53400,42900,33000,793900,200
5950,0,1126800,92800,106200,145100,42800,132200,738400,200
5951,0,979800,88000,95100,53100,42900,36000,724500,200
5952,0,1663300,85400,104400,43100,40200,32800,1411000,200
5953,0,1086000,72800,107000,45000,41500,35200,839700,200
5954,0,1261900,63000,107100,52600,42100,34000,1019000,200
5955,0,981300,84600,91900,50900,47500,38400,734900,200
5956,0,1026100,69900,104200,45300,39900,34800,785200,200
5957,0,1041600,174500,104700,51900,41700,34600,691400,100
5958,0,1253100,110200,108300,69600,42800,34900,945800,200
5959,0,1519900,153900,98200,59200,43000,34800,1164100,100
5960,0,1898800,78600,136700,51800,42100,27300,1599000,200
5961,0,1719700,75600,99000,60200,53800,52000,1469100,100
5962,0,1763300,100300,123600,59700,52700,42600,1436100,100
5963,0,1703100,76500,101600,58800,41900,32700,1451900,200
5964,0,1360500,76500,108500,48700,43000,32300,1113900,100
5965,0,1352100,95500,102500,53900,42300,41800,1087000,200
5966,0,1456400,82200,107300,51300,43300,40900,1202300,200
5967,0,1946100,82700,122000,53900,40700,35800,1672800,100
5968,0,1644200,93200,99600,49500,42500,35100,1385500,100
5969,0,1406300,89200,100300,54100,42600,36400,1144000,100
5970,0,1656500,83300,117000,55400,41400,35500,1379700,200
5971,0,1128900,72100,113500,51000,43500,41000,870300,200
5972,0,1281700,84200,97300,47300,40400,32700,1028400,200
5973,0,1301300,140500,75700,58100,43200,41900,1004400,100
5974,0,1554600,103000,93100,52000,41600,29500,1255500,200
5975,0,1777900,136900,96300,48900,41900,34100,1478000,100
5976,0,1591800,79600,113400,42200,39400,32000,1339800,200
5977,0,1391600,75500,102100,48800,41700,35100,1149000,200
5978,0,1773000,79900,105600,50100,42400,35100,1520900,100
5979,0,1393400,85300,105900,73600,42700,33300,1082500,200
5980,0,1526200,115000,115900,48500,42900,34800,1215700,200
5981,0,1586600,119500,114000,50500,42600,35700,1283800,200
5982,0,2308000,90700,111100,57700,42900,35000,2031800,100
5983,0,1684600,87900,126400,53800,43000,37800,1400200,100
5984,0,1621400,102800,108000,57500,42500,34700,1335200,200
5985,0,1983200,99500,103800,54000,42000,35300,1708600,200
5986,0,1443200,79000,107300,44400,42300,35400,1173500,100
5987,0,1339400,116600,92000,59100,43400,35500,1061000,200
5988,0,1513200,118500,108300,48500,42100,33700,1225000,200
5989,0,1427100,78000,84600,154900,42100,34100,1096200,200
5990,0,1825000,91300,105700,80800,42800,35100,1528900,200
5991,0,1451800,94700,108200,52900,42600,33900,1177100,200
5992,0,1552900,70500,98100,58000,48100,35500,1303100,200
5993,0,1253200,79800,114500,42200,39800,34700,986800,200
5994,0,1458500,91500,98100,52400,43600,35000,1193900,100
5995,0,1246100,97300,103100,71400,42900,35400,954700,100
5996,0,1922200,121400,104900,52700,43000,36100,1622200,200
5997,0,1813700,112700,116100,48400,42300,34900,1514900,200
5998,0,1327100,86100,106600,50100,43200,34300,1035500,100
5999,0,1368100,90100,88500,72800,43100,36300,1068800,100
6000,0,1732800,93200,92800,101600,53100,35200,1417600,200
6001,0,1465700,93100,106900,58100,42400,34300,1194400,200
6002,0,972400,121800,105900,51600,41800,30400,679600,200
6003,0,1079200,130400,105600,59300,43200,35000,770200,200
6004,0,1402500,72700,100800,55100,42500,37200,1157700,100
6005,0,1676400,77500,121300,43200,40300,32300,1416000,200
6006,0,1329600,77100,100400,53300,43400,42800,1085500,100
6007,0,1157200,74700,161900,66100,43000,34300,837200,100
6008,0,1305300,86900,104100,50600,42800,37300,1046200,200
6009,0,1398300,77200,102000,60100,41600,36300,1141500,200
6010,0,1280900,88000,118700,52300,41100,30600,970800,100
6011,0,1250900,97000,96800,52500,43000,33700,983700,100
6012,0,1549400,84700,108300,57400,43100,41200,1274500,100
6013,0,1208100,81600,95300,55700,42600,35000,948600,200
6014,0,825600,91100,111200,67000,42500,30800,535400,200
6015,0,844100,89200,107900,57100,41700,35600,572800,200
6016,0,1314600,124600,106800,52000,43300,34300,1011600,200
6017,0,1092700,107700,79800,52000,43200,35600,831300,100
6018,0,1027800,87300,89300,58500,42200,33200,772100,200
6019,0,976300,88600,99700,53600,43600,32800,686900,100
6020,0,1431700,123100,102400,57800,43100,36900,1117700,100
6021,0,1070500,91800,159500,53000,42800,33700,748700,200
6022,0,786500,79600,106000,48800,42900,34600,511900,100
6023,0,713100,145400,96400,48500,41800,33500,408600,200
6024,0,1742400,156600,101100,49700,42700,34200,1422800,200
6025,0,2171900,96000,120000,61900,51600,44300,1882200,200
6026,0,1481400,102200,117100,50200,43500,41800,1159100,200
6027,0,1350000,81900,96200,49500,42900,35000,1108900,200
6028,0,1735900,89500,126900,54800,43400,35100,1448600,200
6029,0,2224000,81100,94900,58800,52900,43300,1968400,200
6030,0,1522200,72200,128900,49900,42700,41200,1248000,100
6031,0,1394800,103800,96200,63000,52400,34200,1104500,200
6032,0,1599900,87800,103900,104700,43300,28200,1275200,200
6033,0,1726100,88400,95800,67200,43000,36900,1451300,200
6034,0,1308800,65000,124600,57200,42600,32500,1014900,200
6035,0,1411200,85000,88600,43500,40200,33600,1176800,100
6036,0,1166100,82400,113100,50000,43200,35000,903600,100
6037,0,1248200,88700,81000,57900,42900,35800,1004500,200
6038,0,1112000,74600,92200,51400,42400,31600,878400,100
6039,0,1421700,75000,123100,57300,52000,35400,1121500,200
6040,0,1284900,94000,158000,52700,42800,35000,948900,200
6041,0,1499300,86000,120300,42600,40500,29900,1232800,200
6042,0,1387500,82400,104000,53300,43700,40600,1132700,200
6043,0,1148400,103000,108400,54000,42200,35700,867500,200
6044,0,1245100,154400,110500,54400,42300,34600,896800,100
6045,0,1587400,136400,96900,64300,52700,35700,1272200,200
6046,0,1906100,112300,105900,79000,43100,35900,1563100,200
6047,0,1566200,128500,105800,54000,42700,36000,1264700,200
6048,0,1632000,76600,114600,45500,42000,35500,1382100,100
6049,0,1903100,81500,99600,73400,42800,36400,1636100,200
6050,0,2177100,80300,118700,49800,41700,42400,1912800,100
6051,0,1810000,98300,124500,59700,44000,41800,1506700,100
6052,0,1579900,77300,110700,52400,42900,34000,1313600,100
6053,0,2108400,83200,109700,56900,42100,34700,1833000,200
6054,0,2218700,125400,175700,73000,52000,36000,1820700,200
6055,0,1481100,129200,98500,53700,42600,36400,1181900,100
6056,0,1417800,91600,98500,49300,40600,36100,1156200,200
6057,0,1962900,89600,128900,74700,42700,36200,1647900,100
6058,0,1527700,76900,112500,50600,42900,36500,1244000,200
6059,0,1284700,82600,88400,52200,43000,35800,1016700,200
6060,0,1575800,102300,82400,50300,43000,34700,1312900,200
6061,0,1909400,81000,80800,63000,50600,36100,1672400,200
6062,0,1936100,87500,109600,51500,42900,35400,1674000,200
6063,0,1975100,130900,119500,57900,42700,36900,1650400,200
6064,0,2207900,84800,94700,71200,51800,36500,1938700,200
6065,0,1949200,94100,123800,57900,53100,44100,1626400,200
6066,0,1266500,110600,114800,76900,42100,34600,944700,200
6067,0,1211300,93000,97600,49900,43000,35600,955600,200
6068,0,1249100,77500,97500,160400,43800,40400,896300,100
6069,0,1606400,88800,100700,56200,44500,42600,1343100,200
6070,0,1453400,109900,127700,49200,41200,36600,1113000,200
6071,0,1231400,152800,95100,53400,41800,36400,909600,200
6072,0,952400,74300,97900,43500,41400,35400,716400,200
6073,0,1512200,81200,92800,53900,42700,34700,1263300,200
6074,0,959600,107200,101600,52900,42700,33400,677300,100
6075,0,1454600,137100,90100,60400,43200,33900,1149900,100
6076,0,1303700,85600,97500,53900,41800,34500,1047600,200
6077,0,1030000,73500,106800,63300,42600,34700,759800,100
6078,0,1166700,95700,104700,48000,42100,33300,898100,200
6079,0,1624700,99900,117600,52600,42800,35400,1301500,200
6080,0,981300,111500,110300,52500,43000,29100,671700,100
6081,0,844300,83200,89200,51700,41700,35700,592100,200
6082,0,948700,95000,109500,49400,42100,35500,655300,100
6083,0,1431900,126200,108700,53700,42300,30700,1128000,100
6084,0,1158900,205600,96000,53100,42200,33600,791900,100
6085,0,1781600,80100,91600,48100,41500,30100,1550300,200
6086,0,1584100,87600,98800,71200,52300,35000,1313200,200
6087,0,1295500,73800,137900,49600,42900,34700,1021300,100
6088,0,1725000,90900,90400,54100,43600,42200,1472700,200
6089,0,1443800,126700,114100,85200,41800,34800,1097500,100
6090,0,1924100,112300,90600,74000,42000,35300,1626300,100
6091,0,1669000,80200,104600,58600,53700,51600,1401000,100
6092,0,1848200,71400,109200,44200,41900,35000,1590300,100
6093,0,2361500,106400,100400,59000,50300,34600,2069800,200
6094,0,1778600,82800,133100,56300,41800,33400,1448800,200
6095,0,1886600,106800,125600,52400,42400,29800,1579300,200
6096,0,2055500,88600,132400,56200,53600,35100,1763000,100
6097,0,2176000,78000,110100,42400,39300,30800,1928900,200
6098,0,1568900,76600,121700,61500,43400,34700,1291500,100
6099,0,1530500,95600,115000,50800,42900,36300,1221900,200
6100,0,1762800,95000,120500,75000,43000,43300,1439600,200
6101,0,1764100,81800,111100,50400,42000,36100,1502400,200
6102,0,1487500,124200,116400,50300,42600,34000,1180800,100
6103,0,1375900,102000,100500,50900,41500,35100,1103200,200
6104,0,1834100,68300,109800,52600,39500,31200,1585300,200
6105,0,1620100,83100,103900,52200,43200,32800,1363200,100
6106,0,1450600,74800,117000,48900,42000,34900,1170000,200
6107,0,1413500,109300,106200,62600,42400,33400,1123900,100
6108,0,1290700,102900,112100,57900,42800,36300,1002400,100
6109,0,1956300,105200,98000,60600,52100,35400,1679000,100
6110,0,1391000,73600,121300,65700,40100,35300,1111800,100
6111,0,1304600,85300,114800,49300,42500,37100,1037400,200
6112,0,1541500,100700,108900,56900,42600,32200,1253900,200
6113,0,1601700,84100,101600,69500,52300,36500,1319800,100
6114,0,1502500,95500,103100,49100,43100,33200,1233300,200
6115,0,1426300,74400,97000,72200,42000,35300,1162500,200
6116,0,1207000,66200,114400,47400,43000,35600,958500,200
6117,0,1970300,128500,89500,50400,41200,36400,1682100,100
6118,0,1862100,101100,105000,72100,41800,34800,1539800,200
6119,0,1450300,109800,103700,49300,42600,35600,1144600,100
6120,0,1722100,92200,130700,49400,42900,35500,1421700,100
6121,0,1724100,78500,120100,62700,53200,34800,1448700,200
6122,0,1625300,76000,132500,51100,43800,41400,1354600,100
6123,0,1476700,136700,89900,53300,43100,34800,1183500,100
6124,0,1439600,96200,126600,55100,41700,34700,1145200,200
6125,0,1342100,78200,107300,49700,42500,41400,1091700,100
6126,0,1209400,73300,111400,52400,43600,35900,945900,200
6127,0,1010100,73200,101600,43000,40800,31700,774700,200
6128,0,1332200,75600,124000,41600,38800,31100,1074300,200
6129,0,995000,100100,121500,59700,42600,35300,696500,200
6130,0,906700,77200,100300,45700,41500,36000,639900,100
6131,0,911700,78200,94700,64600,42900,35200,655400,100
6132,0,1142800,103200,87300,54600,43000,37300,877500,100
6133,0,1225700,85800,83700,54900,43200,35500,983200,200
6134,0,1122500,126900,125400,49800,43500,36100,799700,200
6135,0,1185800,116100,90700,55700,45400,33400,906400,200
6136,0,2246700,140900,104800,53900,42900,29000,1925100,100
6137,0,1486300,210100,108700,53400,41000,29800,1085700,200
6138,0,1636600,119100,109400,54200,41900,34800,1331600,200
6139,0,2611700,120000,106100,71600,42600,37100,2260800,100
6140,0,2146300,84600,105600,61000,51700,34900,1859400,200
6141,0,1377500,100000,141500,49000,42900,34800,1068100,200
6142,0,2086400,97800,110300,60500,53700,45800,1774000,200
6143,0,1894300,78200,128300,70700,42300,35600,1602900,200
6144,0,1757400,115500,125500,63400,52000,36300,1441000,200
6145,0,1335400,71600,120900,43400,39600,32600,1086300,200
6146,0,1364800,108000,108500,49400,42900,35700,1086000,200
6147,0,1839800,95500,93200,54100,43400,33700,1584400,200
6148,0,1511700,79600,119400,52300,43700,40900,1244400,200
6149,0,1497800,88200,105200,54800,43400,35200,1230800,100
6150,0,1527600,83500,107200,53200,42800,34300,1262100,100
6151,0,1677100,78400,103900,49800,43300,41200,1421700,200
6152,0,1992800,79000,107400,59000,52700,35400,1718300,100
6153,0,1382900,71700,104900,51400,42000,35200,1131400,100
6154,0,1636700,84000,103400,51800,44500,41300,1350400,200
6155,0,1754500,74700,126900,60800,42700,29400,1473400,200
6156,0,1370300,80400,86200,43100,40300,31900,1143400,200
6157,0,1136800,77300,114600,47800,42400,34900,880600,200
6158,0,1275800,115300,98400,55000,42700,35300,988700,100
6159,0,1398000,87000,97400,41700,39200,31300,1122400,200
6160,0,1174500,75800,98400,45300,40900,30900,926600,200
6161,0,1485800,104000,94900,51000,40400,29500,1215300,200
6162,0,1992200,94400,100500,64200,53000,35100,1715900,200
6163,0,1378300,82700,95200,45200,42600,34800,1138400,200
6164,0,1122500,76000,122900,47300,43000,33100,857700,100
6165,0,1166600,70800,102400,50200,42400,34900,925900,200
6166,0,1413000,109000,114800,67300,41400,35300,1082500,100
6167,0,1200700,132400,81500,52800,41900,34300,922200,200
6168,0,1915900,78700,110700,50600,40700,34700,1663400,100
6169,0,1578500,93400,92500,47100,42500,34400,1332300,100
6170,0,1540900,155600,104300,51100,39600,27700,1211200,200
6171,0,1796500,121800,96400,48700,42700,37400,1509300,200
6172,0,1629800,82000,92000,59500,44100,41800,1373000,200
6173,0,1313400,82100,74000,71800,42800,35800,1064100,200
6174,0,1299400,70900,85800,46300,39500,29500,1078900,100
6175,0,1771800,91900,94600,55500,42300,35500,1511700,200
6176,0,1602400,97000,74800,49000,42600,34800,1361200,200
6177,0,1281900,121900,88800,53500,42300,33500,995700,200
6178,0,1654200,70300,107800,62700,41800,34200,1371300,100
6179,0,1895800,88800,98100,50000,43600,42500,1612900,100
6180,0,1630000,75800,121500,49700,42800,36400,1348300,200
6181,0,1257300,123100,89500,49800,43300,36000,981300,200
6182,0,1464800,72300,121600,53300,42300,36200,1205000,200
6183,0,1477000,99900,95800,61200,52800,34500,1206400,100
6184,0,1334300,166500,126900,56100,43300,36000,934800,100
6185,0,1883700,95300,102800,56100,53200,43000,1610000,100
6186,0,1488100,95400,115300,50600,43800,41200,1208600,200
6187,0,1481000,87700,103100,49000,42400,34600,1225500,200
6188,0,1489300,77200,148500,53000,42700,33300,1192900,200
6189,0,981200,91700,97100,52800,42700,33100,722500,200
6190,0,1676800,102400,98200,53000,42900,34300,1378800,100
6191,0,1638300,96400,117800,63700,52000,35700,1335500,100
6192,0,1594100,107700,125900,45000,42000,35900,1292400,200
6193,0,1354500,93900,89000,59600,43300,34600,1090000,100
6194,0,1563900,96100,143800,50600,43400,41000,1250900,200
6195,0,1587800,102500,121600,67300,52600,37200,1278600,200
6196,0,1358200,88500,133800,51700,43200,36700,1062800,100
6197,0,1210000,76100,99500,51900,43200,36900,960500,100
6198,0,1045000,76100,111400,52500,43600,36200,786700,100
6199,0,1308500,79900,116200,78200,43400,35000,987100,200
6200,0,1145800,74700,102200,42100,39500,32400,894700,200
6201,0,1152300,106000,96200,63000,41900,34600,873100,100
6202,0,973500,96000,94100,146800,40300,33900,598100,200
6203,0,898500,138800,86700,53200,42000,35600,607400,100
6204,0,1580700,189400,102500,56000,41200,34400,1223100,100
6205,0,1830100,78900,82900,44700,42300,34400,1612100,100
6206,0,1348300,72400,102100,55300,43400,36200,1105200,100
6207,0,1396500,76300,94100,48500,41600,34800,1164100,200
6208,0,1456900,84900,101000,49700,41200,34900,1206500,100
6209,0,1947200,89600,100000,51600,41600,36500,1688200,100
6210,0,1667700,87200,115500,59700,42400,35500,1385300,200
6211,0,1331600,85700,112600,54800,40900,33600,1057200,200
6212,0,1899900,96600,131500,66500,43100,35000,1575900,200
6213,0,1729300,117200,94700,50700,42600,36100,1441500,200
6214,0,1289100,95500,112400,55200,44100,35200,977400,200
6215,0,1268200,89200,99800,48600,43700,41100,1013300,200
6216,0,1384000,86600,115800,52700,42800,35800,1114300,100
6217,0,1322700,110700,96800,53500,42400,34800,1045600,200
6218,0,1363600,113300,114500,53100,42700,35800,1064500,100
6219,0,1482500,80900,89000,69600,43100,41100,1198400,100
6220,0,1524600,79100,91500,62100,53900,50700,1236000,200
6221,0,1484000,108900,108100,48800,42500,35500,1201800,100
6222,0,1515600,84400,97900,55000,46400,31900,1261300,100
6223,0,1460100,72900,118000,50500,44100,34300,1199000,100
6224,0,1614100,85600,105600,71600,41600,33600,1332600,100
6225,0,1331900,89400,101100,52500,41900,30000,1072000,200
6226,0,1496100,88400,106100,49800,42700,34700,1212400,100
6227,0,1667100,113800,108400,52800,43100,34500,1379700,200
6228,0,1529100,93900,104600,53000,42500,35000,1264600,200
6229,0,1671000,83400,99400,54700,43300,34100,1419900,200
6230,0,1395900,75600,103300,47400,41800,34600,1151000,200
6231,0,1801600,93300,101900,67700,53400,36100,1518100,100
6232,0,1752600,84400,110800,53200,42900,36900,1476800,200
6233,0,1355700,89300,88100,55500,43000,35100,1097000,200
6234,0,1845900,125400,87700,51200,43000,35800,1558700,100
6235,0,2105800,111300,103500,47000,40200,31700,1824100,200
6236,0,1429700,71800,137300,76300,41900,32900,1124700,200
6237,0,1686300,104000,116300,56700,47800,31500,1389400,200
6238,0,1619200,79700,123000,49200,42500,42100,1316500,200
6239,0,1657600,83800,107700,57600,42800,34400,1351900,100
6240,0,1754500,84000,117300,57800,41700,36500,1467400,100
6241,0,1473800,88900,108200,54700,43000,35600,1208600,100
6242,0,1508900,73700,125700,52700,43700,40500,1243200,200
6243,0,1987700,111000,99900,48300,42600,36100,1714900,200
6244,0,1408900,87000,97100,47100,42100,35400,1155300,100
6245,0,1637600,96700,96700,47300,41700,35500,1378000,100
6246,0,1055500,88300,94000,46200,40000,34300,808500,200
6247,0,1055800,103600,129100,57200,42400,35900,749900,200
6248,0,911100,75200,82500,45500,43100,33200,690300,100
6249,0,1028500,89500,91700,47300,42700,35100,783300,200
6250,0,1255200,99800,113600,49400,43200,35300,948500,200
6251,0,1199200,67600,88700,53600,42900,36100,971800,200
6252,0,806800,66900,104100,46600,43200,38100,568900,200
6253,0,1218100,90300,78800,51200,41700,27800,976800,200
6254,0,1089900,70400,132400,57800,47800,29600,808700,100
6255,0,1043300,74300,114600,51100,43400,40300,782000,200
6256,0,885200,90400,89900,52700,42300,28700,632600,100
6257,0,1623700,87400,101500,55900,43100,35700,1351900,200
6258,0,1034700,70300,107200,49500,42500,34500,788900,100
6259,0,1072200,73100,90500,49400,42600,34500,812500,200
6260,0,771800,68200,107300,54300,43100,35600,510200,200
6261,0,611900,92800,77700,51000,40300,30900,373300,200
6262,0,1255300,126100,94500,65200,42400,35100,930200,100
6263,0,1006800,197600,100700,67000,42500,35100,630300,100
6264,0,1307900,234500,93600,51700,42800,34500,914200,100
6265,0,2227700,101100,110700,46000,39600,33600,1956600,200
6266,0,1819900,84100,139400,45300,42100,35400,1539800,100
6267,0,1918800,102200,96700,63500,51700,36400,1645600,100
6268,0,1622500,98300,106100,62200,49900,34100,1338500,100
6269,0,1787700,77800,105600,43500,41000,34900,1543500,200
6270,0,2038300,73300,140200,49300,43700,41200,1756000,100
6271,0,1460200,91100,114400,57900,42400,34800,1172100,200
6272,0,1348900,71700,95800,47500,42100,35100,1107600,100
6273,0,1980400,99300,89300,49100,42700,37400,1717500,100
6274,0,1520900,82900,101700,59800,42700,36300,1231000,200
6275,0,1900000,99400,75100,52900,43000,44200,1656300,200
6276,0,1413800,93100,94600,46900,41400,33900,1165500,200
6277,0,1656000,86500,92900,64800,43300,41900,1397300,100
6278,0,2140700,101100,117900,60300,52500,34800,1842200,200
6279,0,1679100,92900,136500,60200,41700,42700,1339300,100
6280,0,2184700,86200,129700,75000,54100,50400,1858000,200
6281,0,1913600,94500,138900,64100,53500,36400,1596200,200
6282,0,1542900,97000,126800,48200,42500,34100,1256300,100
6283,0,1378800,102200,114100,50700,43400,34100,1096300,200
6284,0,1655100,85200,112000,75600,40700,34700,1364500,200
6285,0,1410700,95500,108100,55100,41800,34800,1135300,200
6286,0,1521700,69300,121900,70300,42200,32000,1223600,100
6287,0,1279200,79200,108100,51100,43700,40800,1024600,100
6288,0,1484700,86400,120300,54300,43000,31400,1210700,200
6289,0,1529500,91900,106900,58100,42400,35700,1259000,100
6290,0,1144000,112900,107100,49500,42300,35400,855600,200
6291,0,1233600,79700,86100,55000,42900,35400,992900,100
6292,0,1516400,95900,120400,65000,41700,35300,1212000,200
6293,0,1343600,77400,103200,50300,43700,41300,1087500,200
6294,0,1556600,75800,107800,44400,41800,35600,1307800,200
6295,0,1225800,98400,114200,43200,40500,31300,951300,100
6296,0,1373500,110000,105100,53700,42000,34800,1083900,200
6297,0,1545000,150300,110900,57600,43100,35800,1207000,200
