fileName,run,wholeUpdate_average,controlBehaviorUpdate_average,transportLinesUpdate_average,electricHeatFluidCircuitUpdate_average,electricNetworkUpdate_average,fluidFlowUpdate_average,entityUpdate_average,trains_average
06_mulain,1,1297149.3502824858,98695.56497175142,66578.95480225989,56222.68361581921,47104.06779661017,44121.86440677966,1043115.2542372881,11133.700564971752
06_mulain,2,1320987.5423728814,98223.05084745762,66455.48022598871,56838.0790960452,47511.07344632768,44596.89265536723,1066770.5084745763,10790.169491525423
06_mulain,3,1303961.242937853,97074.51977401129,64608.61581920904,56502.1186440678,47122.28813559322,44287.42937853107,1052469.209039548,11113.135593220339
06_mulain,4,1325876.2994350283,99157.45762711864,65155.64971751413,57285.02824858757,48769.35028248587,43032.09039548023,1070632.768361582,11303.785310734464
06_mulain,5,1329076.242937853,100422.74011299435,66718.22033898305,56160.36723163842,46904.378531073446,44195.50847457627,1071589.5197740113,11280.4802259887
05_flexime,0,1655261.836158192,106604.49152542373,114299.51977401129,69356.18644067796,59714.180790960454,47644.661016949154,1334637.0056497175,5835.847457627118
05_flexime,1,1672542.0338983051,108271.89265536724,115963.30508474576,67827.23163841807,58463.10734463277,44509.378531073446,1349813.4463276835,5745.988700564972
05_flexime,2,1660054.0395480227,107709.46327683616,115366.63841807909,68008.38983050847,58491.24293785311,44233.10734463277,1338121.1299435028,6039.039548022599
05_flexime,3,1680040.3672316384,108422.00564971751,116622.76836158193,69733.44632768362,59848.58757062147,47690.59322033898,1353962.1468926554,5840.790960451977
05_flexime,4,1677676.4689265536,107890.59322033898,115605.70621468927,67954.88700564971,58454.54802259887,44369.06779661017,1354627.231638418,5941.468926553673
05_flexime,5,1662277.7966101696,107392.09039548022,115530.28248587571,69777.1186440678,60157.28813559322,47451.581920903955,1337946.1016949152,5811.920903954802
04_goirelandbrad,0,1844795.9039548023,98654.40677966102,138857.90960451978,63579.71751412429,53358.64406779661,39165.19774011299,1517559.1807909606,163.89830508474577
