tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains
5033,0,1543600,111300,95500,58100,51000,47900,1240600,10500
5034,0,1622500,85500,93800,60200,49400,51100,1352100,10600
5035,0,1469300,80700,98000,62700,49700,51200,1194200,10500
5036,0,1088400,95600,106100,58100,50200,47500,792900,10300
5037,0,1379900,77500,89500,56000,52700,44600,1119200,10600
5038,0,1357800,90200,96300,54800,46600,47600,1024600,10600
5039,0,1313800,70100,94200,59100,44100,48900,1052700,10800
5040,0,1538600,93900,95400,57900,49100,46900,1268200,10500
5041,0,2454100,89200,92300,64500,46900,52900,2178800,15000
5042,0,1899700,84600,122900,54800,48200,48000,1613400,10600
5043,0,1168800,75400,105600,54900,48200,48300,909100,10500
5044,0,1015900,100500,90800,54700,45600,43500,744100,10500
5045,0,1652100,80900,85000,57100,48700,50600,1399600,10600
5046,0,1103000,93600,92400,56000,49900,42100,832900,10800
5047,0,1165900,86900,85100,54800,46500,43500,899800,10400
5048,0,972500,92900,95700,55800,48500,47000,706600,10100
5049,0,1011100,65200,113600,55100,48900,49500,747200,10800
5050,0,827300,72800,84800,59100,47200,49900,552600,10500
5051,0,826300,86300,75800,54400,48400,50500,584300,10600
5052,0,1003700,91800,89000,55600,46900,43600,740100,10300
5053,0,792900,183100,102500,58500,48400,43500,422400,10300
5054,0,1738100,289700,95700,60900,50100,51600,1268800,10300
5055,0,2655300,75100,93300,55800,49200,49800,2403400,10500
5056,0,1761700,75200,91700,60800,53200,43000,1501100,10400
5057,0,1318500,90800,93800,53900,48300,41800,1041700,10600
5058,0,1888100,74700,93900,51400,43700,44500,1599500,15100
5059,0,1354300,72900,95300,49200,45400,42000,1090500,10700
5060,0,1233600,78400,89600,56200,50700,46700,982400,10400
5061,0,1169600,83700,88600,55800,48600,45800,910400,10600
5062,0,1548000,84900,93600,58000,49700,51100,1265000,10200
5063,0,2250000,80500,112500,63700,45800,54000,1969300,10600
5064,0,1592800,80900,86100,48700,46400,41800,1355300,10500
5065,0,1458000,78600,92600,51200,46300,41700,1212600,10700
5066,0,1142400,95600,92200,51900,45400,41600,873200,10500
5067,0,1318800,63300,95100,53200,46100,46100,1083800,10600
5068,0,1199100,80800,86700,52500,46200,40200,955800,10100
5069,0,1055200,81300,134400,54300,48500,48000,751300,10600
5070,0,1429400,90700,85400,54900,49100,47200,1164400,10600
5071,0,2187100,130200,87400,67000,60700,56900,1866900,10400
5072,0,1666400,74500,107300,55600,49300,48700,1398600,10700
5073,0,1391000,82900,86600,61600,44400,52200,1129500,10500
5074,0,1071500,81900,79200,50300,43900,42400,807000,10900
5075,0,1190800,68500,89000,54400,44200,46100,950000,10700
5076,0,923500,80700,80000,51000,47800,40900,681300,10500
5077,0,1160100,86200,85200,57900,48100,46400,900200,10400
5078,0,1031400,80900,77000,54600,48500,47500,762800,10600
5079,0,1978600,73800,74300,67500,52000,49200,1725800,10400
5080,0,1366500,86200,84100,54800,48300,44300,1115000,10500
5081,0,1306700,109500,81700,49400,46500,40400,1032100,10400
5082,0,845900,88800,81400,58400,48100,47800,591700,10200
5083,0,1232700,91600,90600,55600,48300,49500,967900,10600
5084,0,945400,168900,63900,61600,50700,43500,620800,10700
5085,0,1479600,79900,69700,56200,48900,45900,1246700,10500
5086,0,2200700,79000,86100,54500,48100,47900,1924400,15000
5087,0,1881300,79300,88300,61300,56500,51200,1628600,10300
5088,0,1453400,106200,83200,57000,48200,47300,1185200,10500
5089,0,1386900,71300,76800,71100,45900,64500,1143500,10100
5090,0,1201300,80000,74800,52100,45700,42800,963600,10600
5091,0,1135600,82700,81800,51500,46000,42700,889900,10700
5092,0,975000,159100,73300,54800,47500,44700,655700,10600
5093,0,2974100,87700,75100,62000,59000,51000,2709000,15000
5094,0,1572600,104900,99000,54100,49100,42900,1287200,10600
5095,0,2563800,75500,97000,52200,44400,44400,2308200,10600
5096,0,2354100,188300,129400,62800,52200,43500,1932700,10700
5097,0,1966900,76900,105500,73300,53600,67300,1677300,10700
5098,0,1265300,106400,91600,52000,46500,41500,938300,10300
5099,0,2147100,90400,103100,61100,54800,54000,1859600,10400
5100,0,1162700,93900,95500,56200,49200,50500,893600,10300
5101,0,2413300,104300,94000,68000,50200,57400,2125100,10400
5102,0,1572400,89300,101800,68200,50300,55800,1289600,10500
5103,0,2279900,89100,98400,57800,50000,51800,2009600,10700
5104,0,1920500,214600,102000,53700,46400,43100,1527000,10600
5105,0,2331300,80200,102700,65700,47300,54900,2051700,10800
5106,0,2231300,79700,118800,70200,48200,63800,1935000,10600
5107,0,1542200,56600,102900,57300,48000,49300,1298500,10900
5108,0,1202200,87300,86800,58700,49000,50600,942700,10700
5109,0,1489100,68500,86700,57700,44000,48700,1246600,10500
5110,0,1118000,84000,98400,62200,48400,51300,815900,10600
5111,0,2133500,75500,98900,53900,46300,44800,1875400,10700
5112,0,1315100,76200,83400,54600,48200,47300,1075000,10400
5113,0,1811200,74800,94600,59200,52000,53300,1555100,10700
5114,0,1405600,82400,95700,58100,49000,47100,1143000,10700
5115,0,1378900,71900,109600,54800,48700,49400,1117300,10500
5116,0,997400,111000,98900,59000,50100,51100,691600,10500
5117,0,1721800,103500,98600,54600,45600,44400,1429500,10600
5118,0,1435600,80200,91600,54800,46200,49900,1154000,10300
5119,0,1772000,81000,89100,61300,49600,53300,1500700,10500
5120,0,1438100,89100,88200,53300,45500,42100,1181600,10500
5121,0,1627900,136400,95900,54700,48300,42300,1314400,10600
5122,0,1496400,116900,95900,60000,51000,44700,1172800,10800
5123,0,1203700,66700,126200,50200,46900,46900,936700,10700
5124,0,1091700,89800,88400,54800,48400,44900,818000,10500
5125,0,1536800,77600,94100,51400,48400,45400,1293700,10100
5126,0,1352700,73600,89400,71900,52800,66200,1095500,10300
5127,0,1836500,97800,91000,67900,59600,41900,1555900,10600
5128,0,1550800,128200,109200,54200,47200,45100,1232200,10500
5129,0,1714900,80100,88800,54500,48500,46400,1457600,13700
5130,0,1455800,73500,90600,58200,51700,48700,1201000,10500
5131,0,1452100,118100,79700,61300,52000,40700,1156100,10500
5132,0,1424100,98900,92400,63700,52000,45000,1133000,15100
5133,0,1297100,78400,115100,50600,44300,46200,1023000,10500
5134,0,1085400,82100,73400,54800,48200,48000,824500,10000
5135,0,1555500,84400,99200,54700,50500,45000,1288200,10600
5136,0,1527800,90400,92400,55000,48300,47800,1258500,10600
5137,0,1566600,77800,92100,53500,46800,47300,1312200,10600
5138,0,1355100,75900,95600,51900,46200,45400,1077200,10200
5139,0,1109200,95000,84900,56500,50100,44600,837200,10700
5140,0,1266600,88200,82600,56000,53000,45900,1016900,10400
5141,0,1292000,156900,90400,56500,46900,38900,959800,10500
5142,0,1809800,101500,89800,55400,48500,46400,1537100,10500
5143,0,2372800,82300,85000,65700,61400,54300,2112300,10600
5144,0,1697900,165400,99600,57600,50000,40000,1347000,10500
5145,0,2167800,86900,99800,57200,49900,50100,1896800,10600
5146,0,1756900,89200,95000,57000,48600,43000,1464800,10800
5147,0,2291600,91600,92100,67900,57800,56600,2009800,15200
5148,0,1394300,72300,72800,160200,151000,48000,1062600,10700
5149,0,1844700,89100,88500,68300,49900,57500,1571800,10500
5150,0,3055500,91600,93000,75700,50800,63500,2757900,15100
5151,0,2385000,74300,100200,57700,55200,45800,2123300,10500
5152,0,1519100,90500,88200,62800,59400,51200,1250500,10300
5153,0,2066200,95700,86200,52500,46700,45300,1798100,10500
5154,0,1595300,118100,83800,56100,49700,42900,1312000,10400
5155,0,1781300,82600,75000,53600,45100,47200,1541900,10600
5156,0,1488900,80800,92100,65400,58300,42400,1215900,10700
5157,0,1425800,78000,95900,56100,53400,44500,1162000,10700
5158,0,1931200,114300,94000,60800,50800,51800,1582900,10300
5159,0,2235400,96100,107700,56300,49700,49900,1935700,10500
5160,0,1584900,79700,103000,56000,48600,50400,1322900,10400
5161,0,2167500,144600,92200,64800,57600,52100,1842800,10600
5162,0,2333100,112600,96900,58200,49300,48500,2044600,10600
5163,0,1746400,82300,91200,59600,46200,49900,1490400,10600
5164,0,1593100,94900,94800,61900,47100,42700,1312900,10500
5165,0,1701600,103600,84800,54800,46600,44400,1426200,10600
5166,0,1392500,111600,86800,57800,50900,48800,1109500,10600
5167,0,1974900,74900,90200,67400,46800,47000,1715400,10600
5168,0,2039400,92200,94400,53900,44000,45000,1774300,10500
5169,0,2220800,103900,103500,76700,60000,67000,1900900,15200
5170,0,1344300,81500,104800,74100,53700,66800,1026100,10500
5171,0,3361200,95000,101000,60700,50400,51500,3068300,15600
5172,0,1330300,81000,95100,55500,49100,48300,1071500,10600
5173,0,1052800,84000,91000,51100,45200,42200,801400,10500
5174,0,1383500,115800,89600,60300,49600,52200,1094800,10200
5175,0,1018400,87500,83400,61300,54800,42700,758100,10400
5176,0,1174800,78800,85600,52700,45900,43000,924000,10700
5177,0,831100,77900,90600,57100,48800,47000,569600,10500
5178,0,1241500,72800,89600,53600,49000,47500,966600,10700
5179,0,1097500,77300,87500,51400,43100,43900,840900,10700
5180,0,1081500,75000,95700,52400,45800,38000,828300,10500
5181,0,1319000,77000,93100,50300,46000,41100,1066200,15200
5182,0,1111100,134500,84900,57100,48200,46500,784000,10800
5183,0,1263200,103400,94500,53200,46600,42700,988600,10700
5184,0,989700,75900,81000,55500,49000,48100,754300,10400
5185,0,801100,74400,84700,55600,48300,52600,566200,10300
5186,0,769900,85200,86500,50700,44600,41100,524300,10300
5187,0,1237500,88000,92100,55000,49500,37900,982900,10300
5188,0,1012800,71000,80100,53500,46600,47000,784700,10200
5189,0,1882000,73700,117800,61300,44200,51100,1596600,10400
5190,0,827900,83200,90000,55900,50500,47800,567800,10400
5191,0,984600,70300,81100,49600,46700,43200,752100,10500
5192,0,932400,68700,87000,54000,48100,50100,692900,10500
5193,0,813300,79100,84600,61900,49600,51800,559800,10300
5194,0,661100,69500,83400,53700,47900,47800,402500,10600
5195,0,1229900,69700,97000,58200,51900,45700,977200,10600
5196,0,1047500,79000,77300,57100,48000,39900,803000,10500
5197,0,1249000,93800,85200,50400,45500,41300,989000,10500
5198,0,659000,76700,94900,54600,48200,48600,377000,10500
5199,0,1047700,85300,81900,54000,47100,45900,789600,10600
5200,0,676200,81900,74600,57000,49000,50300,440200,10300
5201,0,729100,75500,84800,54500,48700,46700,489200,10300
5202,0,707000,78600,77600,58400,51100,48200,468000,10400
5203,0,861100,75900,73400,53600,45700,42700,634800,10300
5204,0,849300,264100,82200,56500,47400,45500,423600,10500
5205,0,2367500,70600,75900,61400,48400,51700,2135900,10400
5206,0,1626000,76000,86700,59900,46300,50200,1355000,10700
5207,0,1595500,90500,83000,58000,50600,47400,1341500,10600
5208,0,1169200,128200,72400,55600,46100,44400,889600,10800
5209,0,1387000,69800,76100,60100,49400,51500,1154000,10800
5210,0,1266200,97000,103400,55800,49400,46200,980500,10900
5211,0,1221600,76800,80600,52300,46000,44300,982800,10700
5212,0,1064900,167900,94800,61600,50900,49800,698900,10900
5213,0,2689800,77600,81700,63000,57500,52100,2431600,10600
5214,0,2088200,97600,86000,58100,50600,51500,1817700,10700
5215,0,2076300,90700,100000,62200,56700,52500,1791600,10600
5216,0,1534600,104100,103400,68800,49400,56800,1223700,10600
5217,0,1885100,80200,111300,58900,53200,51500,1600500,10700
5218,0,1112800,75700,100700,55500,46700,48800,799500,10500
5219,0,1144800,73700,92900,58600,45500,48600,886100,10400
5220,0,1057700,62300,98500,50600,44200,47600,818600,10600
5221,0,2622900,89200,95000,60700,45000,51900,2354400,10700
5222,0,1924800,102200,110800,57900,51900,46700,1631600,10300
5223,0,2018600,79800,110500,57400,53500,48500,1747200,10800
5224,0,1632300,100000,105200,55000,49300,42100,1349100,10300
5225,0,1818800,110400,103500,58900,49900,51900,1516700,10900
5226,0,1234300,90900,102000,59700,46000,50200,955800,10700
5227,0,2156100,103600,103800,60600,49500,51900,1854600,15300
5228,0,1150100,122300,107600,57000,49300,46900,835500,10700
5229,0,2108200,177400,98900,56700,46500,43100,1744800,10500
5230,0,2126700,87700,107100,75100,47500,63300,1791900,10600
5231,0,2159100,82600,129900,62500,56100,56200,1852600,10800
5232,0,1423100,97300,171800,55500,49100,47200,1069400,10700
5233,0,1239600,79400,90200,51800,45800,44000,986800,10500
5234,0,1188100,74600,117700,51700,44200,46000,917900,10700
5235,0,1374900,108100,111800,58900,43000,50600,1067900,10500
5236,0,1150900,88100,81700,52300,46400,38300,899200,10600
5237,0,2178200,199000,90400,57600,47900,46600,1794500,10700
5238,0,2395600,78300,127800,63100,60200,51700,2067900,10700
5239,0,1947700,85000,129500,53000,48500,42900,1640000,10800
5240,0,1940500,101700,109200,60900,54500,52300,1635400,15200
5241,0,1098000,76600,109600,54700,48300,46900,832400,10600
5242,0,1065600,74900,99600,74200,50100,62900,767500,10500
5243,0,1106100,83500,128400,57400,48100,49500,810200,10600
5244,0,1247100,82800,107800,48900,45900,36900,985300,10400
5245,0,3370400,94300,109400,63500,56900,50300,3074600,15400
5246,0,2363900,120700,111000,62900,50000,47500,2033800,10700
5247,0,1995600,98000,122800,71600,48700,59300,1680300,10700
5248,0,1631000,97800,116200,69300,49900,57800,1321900,10500
5249,0,1209500,93400,109200,57500,50400,45900,915000,10700
5250,0,1232700,109100,91600,52100,46700,40700,945400,10700
5251,0,1708000,83800,99000,60000,47200,50800,1432300,10800
5252,0,1216600,106800,115900,73000,48500,58500,893700,10400
5253,0,2033100,77900,102700,63000,56500,41800,1756900,10700
5254,0,3997300,134600,107200,60700,48100,43400,3631400,15400
5255,0,1969500,85600,120300,57000,52900,46100,1676700,10600
5256,0,1449000,71500,117700,56000,50000,45800,1170500,10800
5257,0,1191700,82400,120200,52400,45100,41000,904700,10700
5258,0,1050400,74100,106300,58600,49600,46700,754400,10700
5259,0,1272000,64500,96300,71200,53400,65600,997900,10700
5260,0,1676000,124200,108400,67100,57200,47400,1327000,15000
5261,0,2840700,90000,109200,62900,59600,50600,2547700,10800
5262,0,1918900,79000,86900,58700,52800,47700,1668200,10500
5263,0,2055300,73600,101800,56500,48200,50000,1796700,10500
5264,0,1399600,139000,83500,57500,48000,48000,1094000,10800
5265,0,1990900,80600,93300,57800,47100,49600,1731600,10900
5266,0,1475900,104400,106800,57000,48200,47400,1151300,10500
5267,0,1496600,69300,110100,62100,51400,54100,1231700,10500
5268,0,1926200,119200,99400,57800,47400,47600,1619100,17700
5269,0,2572600,82900,110500,66400,59700,49100,2287200,10500
5270,0,1916200,81300,97500,55700,45800,45400,1641300,20300
5271,0,1896000,87300,99500,53800,44300,44900,1625500,10800
5272,0,1725400,81400,102400,64000,57000,45600,1452000,10300
5273,0,1973100,86700,112700,56400,47900,49400,1683500,10700
5274,0,1497500,83500,104900,62400,49700,47500,1217500,10700
5275,0,1488700,106800,102000,57100,48000,47600,1191200,10900
5276,0,1254700,82400,100700,56300,47900,43300,977500,10700
5277,0,2312300,73500,94100,60500,49700,50600,2049900,10700
5278,0,1541300,83500,98300,58300,49400,51000,1206700,10300
5279,0,1711300,72200,89400,88900,65400,83300,1422000,14400
5280,0,1924600,98500,114700,57000,48800,49600,1631000,10900
5281,0,1871800,84000,102300,53400,46400,47100,1608200,10800
5282,0,2144500,81300,89300,57200,49300,46400,1893000,10500
5283,0,1231400,82200,93400,51800,45800,43100,980000,10600
5284,0,1362400,98800,100300,58800,49100,48900,1078500,10700
5285,0,2028200,104100,91000,65200,57700,53300,1736600,10500
5286,0,1579100,86300,105200,66400,59800,55700,1292500,10800
5287,0,2180000,81500,89500,59800,56800,48500,1914500,15300
5288,0,1223200,109400,103700,53900,46600,42200,928900,10700
5289,0,1212200,104400,96300,57700,49500,44700,923600,10600
5290,0,1410700,77600,130200,56100,50000,49200,1090100,10600
5291,0,979900,96200,77600,51500,45500,45200,724900,10600
5292,0,876400,100500,84500,54600,46800,45900,611500,10600
5293,0,1577800,94500,98700,53700,45800,43300,1307800,10200
5294,0,1233100,78900,98600,61400,47400,51600,968300,10600
5295,0,1318900,79800,83800,51200,44700,47400,1077400,10600
5296,0,1136700,77200,90300,55300,46000,48300,881800,10500
5297,0,896100,76700,93700,53000,47600,45600,635800,10500
5298,0,1097100,81000,92600,56300,47800,46100,808600,10600
5299,0,860000,84100,89400,60300,48000,51100,587900,10400
5300,0,1078900,76300,87000,57400,49100,50100,834300,10500
5301,0,1545000,98200,84100,55900,47000,47400,1280300,10600
5302,0,1463500,98900,90300,55200,49400,45900,1169900,10600
5303,0,1143200,74200,88600,61200,53100,41800,895800,10700
5304,0,1113900,113800,107600,61100,50700,50300,807900,10600
5305,0,1079800,70200,94100,53400,48600,45300,837900,10600
5306,0,807300,74700,90400,53300,47200,45400,565500,10700
5307,0,733500,75700,89300,69500,49300,61700,478900,10600
5308,0,716100,76100,84400,51500,46700,41500,476800,10200
5309,0,1452100,85300,81200,59100,50300,49700,1193200,10500
5310,0,1053000,71500,97900,58300,46100,40500,791800,10800
5311,0,1403300,106500,88700,58900,49300,41900,1116100,10600
5312,0,951100,74100,79600,55000,48600,45000,712300,10500
5313,0,1174900,77200,78000,53100,50600,45500,937600,10600
5314,0,835900,79500,75900,58300,49100,49900,572900,10400
5315,0,882300,70100,76300,56100,49700,50500,652600,10500
5316,0,718100,81900,66000,56800,49300,44100,486800,10500
5317,0,1343900,160900,72500,56200,47100,44200,1026400,10400
5318,0,2986300,86000,78600,54400,51600,43000,2706100,15200
5319,0,1805000,84500,85200,49000,45000,36500,1539200,10400
5320,0,1169100,71900,85600,54200,48000,47000,933200,10700
5321,0,1099300,163300,85800,52900,46900,41900,767100,10800
5322,0,1016200,77400,83400,51500,45800,39700,778700,10500
5323,0,1387100,90000,82800,55300,48500,44500,1134400,10500
5324,0,1311800,199800,76700,59600,48500,35600,949200,10400
5325,0,1609300,87000,88800,82300,59500,50900,1324100,10800
5326,0,2697400,78700,87800,64200,48800,54300,2415700,10800
5327,0,1457200,60100,78800,73600,53400,68200,1218100,10500
5328,0,821700,82900,72800,58000,48300,48300,586200,10700
5329,0,1604500,155900,80500,58800,50700,47700,1277300,15100
5330,0,935700,113500,84400,53000,46400,41700,654300,10700
5331,0,1277700,73900,80000,50700,44700,42000,1044800,10500
5332,0,1085000,186100,67900,69300,44800,57400,732900,10200
5333,0,2299100,116200,71600,54200,46900,44400,2024300,10300
5334,0,2064900,98800,98100,54400,47700,44000,1788200,10300
5335,0,1968800,84200,105500,60300,52300,56700,1690400,10400
5336,0,1524300,83700,101400,57400,47400,46900,1246700,10600
5337,0,1369500,70800,98900,59700,52000,44500,1106600,10600
5338,0,1103600,120200,91200,54400,48000,42000,753200,10700
5339,0,1757500,86200,100500,58200,54700,47300,1475400,10700
5340,0,1392000,73200,103800,59000,45600,53000,1124900,10800
5341,0,2982000,105700,108300,70200,59900,58700,2669200,14900
5342,0,1963700,83000,221100,59600,52400,50200,1575500,10900
5343,0,1727800,84100,92300,67600,61200,49800,1459800,10700
5344,0,1795200,117000,108900,59000,49500,48800,1483600,10600
5345,0,2773700,92900,101600,69900,45700,58400,2472800,15300
5346,0,1167900,75900,102200,63100,48900,53000,900300,10600
5347,0,1626100,81700,100300,54700,46200,44100,1363300,10500
5348,0,1157900,76600,85800,63900,49400,53700,906700,10500
5349,0,1409800,83800,91100,60200,49900,52100,1139700,15100
5350,0,1333700,72400,93200,52700,46000,46300,1053100,10700
5351,0,1359300,81500,91600,58300,51900,49600,1098800,10600
5352,0,1459300,105900,100900,55100,45200,45800,1170400,10600
5353,0,1144600,72400,113400,73200,53400,67000,855100,10700
5354,0,1114900,189600,99900,55900,47800,45200,743100,10700
5355,0,2536200,114200,94100,63500,46100,52900,2235500,10500
5356,0,1679700,73400,107300,56000,52000,47200,1404900,10500
5357,0,1850900,82900,125100,57800,48700,47500,1548100,10800
5358,0,1800000,87300,88500,60400,49000,52800,1504100,10600
5359,0,1484000,91700,109900,57400,48400,49400,1181800,10600
5360,0,1221900,93700,84600,54400,49300,47600,962200,10600
5361,0,1143600,80100,98100,53600,46500,43200,883500,11800
5362,0,955000,78400,105400,54800,48600,46300,665800,10700
5363,0,2119900,85000,87100,56400,49500,49100,1868300,11000
5364,0,1812000,92200,89500,71400,60300,50800,1536600,10700
5365,0,2088000,96500,114700,75100,64600,61300,1777700,10500
5366,0,1451200,111100,120700,56100,47800,44800,1138400,11100
5367,0,2234500,92000,111300,51400,46300,41700,1950200,15400
5368,0,1496100,88600,100700,61000,49500,52600,1219900,10600
5369,0,1197200,88600,102600,56000,49400,45000,909400,10900
5370,0,1093300,83500,89100,56500,49100,45000,830300,10300
5371,0,2064000,89000,85300,61200,52900,41000,1792200,10600
5372,0,1621400,75300,95900,57300,46100,45500,1348600,10500
5373,0,1444700,76800,98700,49300,46300,44900,1185400,10800
5374,0,1349000,125600,91200,52300,46100,42100,1018600,10700
5375,0,1301800,64100,86000,48700,44300,40100,1077300,10300
5376,0,1274600,121700,100500,168800,45700,39400,851300,10400
5377,0,1153800,97800,113000,56300,48700,46200,854200,10500
5378,0,1103300,89500,98100,57500,50200,44800,799500,10600
5379,0,1986600,79900,101700,60700,52000,50100,1704100,13100
5380,0,1433100,85500,102000,56100,47800,45300,1163400,10500
5381,0,1588900,75600,104100,51100,45100,40600,1327600,10700
5382,0,1304300,84400,96700,55800,49000,35400,1037900,10600
5383,0,1468800,85200,93200,52500,46600,45400,1212300,10600
5384,0,1107400,143700,88200,61400,51400,41900,787900,10500
5385,0,1757500,88800,83200,56600,48400,46500,1503200,10600
5386,0,1284500,73300,82300,55200,47100,48100,1023300,10600
5387,0,1820100,78300,87000,56300,50000,49900,1576900,10500
5388,0,1530100,101900,84700,56400,49400,45600,1264500,10600
5389,0,1821000,80300,98700,63400,49000,54900,1553100,10500
5390,0,1349800,83100,96400,53200,47200,41500,1090700,10300
5391,0,1164100,75000,87600,50200,47600,43500,925200,10300
5392,0,1316700,74000,83500,59600,50100,49600,1064300,15000
5393,0,1542900,77900,96300,54500,48300,46400,1269900,10500
5394,0,1302400,93900,86700,52900,46600,45800,1040600,10800
5395,0,2279300,112500,131200,61100,46500,51600,1942900,10400
5396,0,1527400,75900,91200,56800,48400,46500,1263700,10500
5397,0,1603200,90400,78200,66800,46600,55400,1333500,10600
5398,0,1410700,92600,91000,61500,50600,49900,1085400,10400
5399,0,1901000,98900,95400,58100,49800,47200,1610600,10800
5400,0,1037900,89300,96500,56300,49000,46400,735300,10500
5401,0,1722700,71300,87900,63600,60500,51300,1478400,10500
5402,0,2120000,99400,95500,55600,47300,48500,1845000,10700
5403,0,1902500,80000,90300,63500,56800,44400,1645500,12600
5404,0,1770400,130400,144400,53300,47100,42200,1414600,10700
5405,0,2095600,184000,111900,57400,46100,44900,1711800,10500
5406,0,2220600,84300,101600,89900,65800,84100,1917100,10600
5407,0,2297700,89300,99900,62600,51400,44500,2013200,14900
5408,0,1511600,116700,90200,55800,49000,42400,1223600,10600
5409,0,1494400,96600,97800,55000,48800,42500,1208400,14900
5410,0,1272900,83200,88300,59300,50300,41200,984600,10700
5411,0,2629300,90000,87700,57400,48000,47200,2367200,10100
5412,0,1574600,89600,82000,55300,49200,42400,1320400,10600
5413,0,3009000,87300,96300,63000,58300,52300,2730000,15100
5414,0,2134100,87900,108200,63500,56900,48200,1848600,10500
5415,0,1389800,77500,110000,58100,48900,49300,1115500,10600
5416,0,962400,124400,86700,55700,45900,46400,655700,10700
5417,0,1356900,80100,75900,63400,49200,53300,1103200,10400
5418,0,1626800,75700,101900,54900,48300,46300,1335500,10700
5419,0,1819700,107900,86000,58000,48200,47000,1530800,10300
5420,0,1858400,86800,91500,58600,46600,46700,1594600,10600
5421,0,1719800,80900,100400,61800,59100,48400,1451800,10700
5422,0,1989900,104000,114200,57700,48400,49100,1666700,10600
5423,0,1485900,73000,90100,57000,52900,44700,1241900,10700
5424,0,1190900,79200,86300,54900,48500,46400,947600,10600
5425,0,967500,90500,105400,57000,50700,49700,691000,10700
5426,0,984600,75400,95100,55900,52800,46600,734500,10800
5427,0,2088100,95500,113900,56900,49000,47000,1798800,10400
5428,0,1493400,110900,110000,52200,46100,42200,1194600,10600
5429,0,2198900,94800,100600,72200,49000,57600,1898100,10300
5430,0,1688300,74000,129700,53500,44500,43300,1397300,10600
5431,0,1413700,72500,96700,51600,48900,43600,1164700,10200
5432,0,961800,74800,75300,53000,46100,46100,732900,10300
5433,0,1091600,75400,92200,57400,44100,48000,835800,10700
5434,0,819300,78800,97500,54900,46500,45700,536000,10600
5435,0,1844000,76200,76800,67400,58600,59300,1596000,10600
5436,0,1563400,90100,108900,52100,46200,42500,1279500,10400
5437,0,1857500,66700,80900,56500,49300,47500,1622300,10700
5438,0,1636400,77000,74200,59000,44600,50000,1369600,10600
5439,0,1189700,110800,73200,56800,48200,45300,896100,10600
5440,0,995200,75100,80600,55600,48500,47200,744400,10700
5441,0,1226300,84100,80800,50300,43900,42100,980600,10900
5442,0,940900,90800,83300,58500,48700,49500,682100,10600
5443,0,1634100,87500,80500,57100,47900,48600,1382500,10400
5444,0,1320400,170000,65000,52300,45800,38900,1006500,10700
5445,0,2206100,84600,91300,51100,45500,43500,1954400,10500
5446,0,1752600,117100,72900,58000,50400,48300,1453900,10500
5447,0,1122100,72700,74000,70800,47500,63300,881200,10600
5448,0,937500,92200,85400,57100,43900,46600,679800,10500
5449,0,1251900,78300,76100,54900,45800,44400,1015100,10800
5450,0,1024000,71300,67500,56900,49300,48500,797900,10300
5451,0,1699900,93200,75200,52400,45600,43200,1449500,10700
5452,0,1388800,164400,66700,56900,49400,46200,1066200,10600
5453,0,2523500,100800,81800,62000,55800,54500,2244700,10600
5454,0,1678100,107000,94500,54100,45500,44200,1398300,10400
5455,0,1832800,78200,95600,66000,49800,59400,1560100,10700
5456,0,1391400,83100,112100,60000,50100,50500,1097300,10400
5457,0,1426600,73800,95600,73000,53100,67400,1151000,10600
5458,0,1223200,96400,108400,56100,47600,47300,881700,10500
5459,0,1563400,80000,87900,54500,45700,43800,1307700,10300
5460,0,1543900,109400,101800,53900,45900,43800,1255400,10800
5461,0,2471000,94000,91200,72900,61900,46700,2189300,10500
5462,0,1647300,91700,112200,52600,45600,43000,1366900,10500
5463,0,1720400,87400,93000,54000,46300,43700,1463400,10700
5464,0,1328400,105200,116900,54800,47800,41800,1029100,10400
5465,0,1604200,86700,90400,57000,47300,47200,1339500,10600
5466,0,1155800,93100,90900,57000,47800,46900,887900,10700
5467,0,2078100,69600,85000,70300,46200,63800,1826400,10800
5468,0,1363000,80100,100900,55900,49300,46000,1097000,10500
5469,0,1529100,85800,92300,50700,44200,44600,1274700,10300
5470,0,1132500,81400,100300,56400,49800,50700,837000,10700
5471,0,1648200,67100,103300,56100,48900,46100,1385400,15100
5472,0,1127600,80300,98300,55200,47200,48900,861800,12700
5473,0,1192000,98800,93500,55800,50300,47100,916100,10600
5474,0,1017600,88400,87400,55400,47800,46400,760300,10800
5475,0,848300,73300,92300,53900,49100,45300,601300,10700
5476,0,1078900,79200,88200,57900,52200,45500,824200,10500
5477,0,1030400,75300,106200,55700,52400,46000,758100,10400
5478,0,1192000,88400,96700,54800,50100,45900,893900,10700
5479,0,1221200,76800,103000,52400,45800,45200,942900,15300
5480,0,1316900,109900,98500,60600,50900,40800,1020800,10700
5481,0,990100,81800,95200,56600,48100,50000,729900,10600
5482,0,790500,80900,86100,49300,44700,40700,525400,10700
5483,0,1643000,87400,92900,56900,48300,49700,1385900,10300
5484,0,821400,76300,74000,57800,48200,39900,592200,10500
5485,0,1043500,68500,90300,51700,48500,46400,810600,10500
5486,0,937800,91100,87200,60700,47600,49800,677500,10600
5487,0,1124800,74800,86800,75300,45800,66600,867800,10400
