tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
6831,4,1543500,68200,85000,103500,97200,91600,696700,514100,200
6832,4,1903900,63800,64100,126500,97600,117800,1088300,510800,100
6833,4,2113300,83600,78000,118200,101500,104000,1119900,659800,100
6834,4,3524600,82900,122100,132700,124100,97100,2555300,526500,300
6835,4,2108300,69200,80300,101200,98400,90800,1227200,553300,100
6836,4,2373400,72500,68000,172300,109300,163000,1379500,639400,0
6837,4,2024100,83100,83900,109100,102500,97700,1151100,551600,200
6838,4,1880100,73600,67400,128600,120600,117100,1006500,516500,200
6839,4,1722200,65400,75800,104300,99200,93000,916300,507800,100
6840,4,1747900,59600,63100,108100,97200,94400,978700,509100,0
6841,4,1727900,74900,83200,110700,102600,94200,905000,521400,0
6842,4,1789500,69100,67800,103000,100400,89700,999800,519200,100
6843,4,1715400,64800,72400,101400,97600,94900,942200,509200,0
6844,4,1802100,65600,66900,105800,97900,93300,1012500,522000,100
6845,4,1647700,84700,70800,160200,121600,147600,762100,533400,100
6846,4,1641600,69400,68800,105200,99000,97500,818300,516700,200
6847,4,1851900,63800,72900,103400,97400,98700,1070800,508800,100
6848,4,1911600,63900,66400,106200,100600,98900,1140400,513000,0
6849,4,2136200,65900,72800,105900,99100,96900,1343500,518400,200
6850,4,2027200,69000,63600,104800,98200,95700,1207900,526000,100
6851,4,1705300,64400,77200,100900,98400,92100,893900,519500,200
6852,4,1959600,66600,64800,151700,119400,145000,1101900,519500,200
6853,4,1911000,73500,61300,128500,121100,98100,953700,595700,0
6854,4,1749600,73200,68800,126000,121800,116200,879700,555800,100
6855,4,1751500,64900,96600,115000,105300,108000,893500,517700,100
6856,4,1983400,64000,67600,102200,97100,95600,1167900,526100,100
6857,4,1766100,66000,69400,101900,97700,94200,973500,514900,100
6858,4,1842000,65300,62200,104700,102200,95200,1026700,511400,200
6859,4,1973800,76200,75000,122900,115500,95600,1112500,529600,200
6860,4,2167400,65000,76000,103400,97500,89800,1300400,520600,0
6861,4,2022500,61400,63300,107300,99400,90800,1118400,537400,200
6862,4,2332400,69500,64100,129700,122100,118600,1486700,527300,0
6863,4,2005500,99800,83800,110000,99800,97000,1159500,529500,100
6864,4,1977700,81200,89000,136300,123800,121900,1106100,541200,100
6865,4,2040700,66800,85100,153200,117600,141200,1053200,656400,200
6866,4,2002300,71400,67800,119800,117400,110200,1099800,572900,0
6867,4,1903800,75800,83100,105800,99700,96100,1026800,560700,100
6868,4,1695600,64700,67900,101500,98600,92400,893700,544100,100
6869,4,1651300,65600,71500,107100,100300,96200,836700,537600,200
6870,4,2038400,97900,73800,132400,98500,119100,1140900,544100,100
6871,4,1970800,97300,68900,136000,124400,97900,1054900,575400,0
6872,4,2213500,77500,89500,108400,99900,91300,1331700,569100,100
6873,4,1726400,66700,65500,154800,119100,142200,846000,553700,100
6874,4,1930500,69700,71500,124100,120500,114700,1058700,547400,200
6875,4,2308900,70900,78500,215400,98700,207300,1347900,564400,100
6876,4,1907400,67800,62400,106100,98700,93400,1041900,558200,100
6877,4,1780300,72500,72500,124900,99000,111400,922200,557700,200
6878,4,1833400,72600,76700,125100,120400,111600,948900,550500,0
6879,4,1940100,88500,89700,116700,113800,108700,1048000,554500,200
6880,4,1698300,64100,68000,102000,99100,94800,890300,550800,100
6881,4,1604000,64700,66600,102600,99900,94500,798100,543700,100
6882,4,1687100,64200,63800,121400,113600,110200,861900,540900,100
6883,4,2140100,72800,69000,144700,135200,133700,1167400,654300,100
6884,4,2208900,75400,83100,132400,123800,93400,1228100,647300,300
6885,4,2668400,106300,77100,113900,105200,98400,1718800,600400,200
6886,4,2059400,87500,75100,111500,98700,99200,1158000,566700,100
6887,4,2118200,75200,73000,127900,121500,119800,1248600,555900,200
6888,4,2141700,73600,76300,130600,122300,93500,1208400,611500,100
6889,4,1915700,68200,74700,107300,100100,98700,1070800,548900,200
6890,4,1991200,76100,66800,126600,123800,117100,1086300,591100,200
6891,4,2170100,71900,83800,125500,97900,117200,1259700,547600,100
