tick,run,wholeUpdate,transportLinesUpdate,entityUpdate
24789,0,2098500,172200,1627400
24790,0,2318500,170600,1908600
24791,0,2342400,175900,1989400
24792,0,2323000,195100,1895900
24793,0,2309800,166800,1917900
24794,0,2514900,175900,2074900
24795,0,2705400,162100,2185400
24796,0,2181300,222400,1694200
24797,0,2032900,182900,1629400
24798,0,2133600,163800,1721800
24799,0,3018300,170900,2627800
24800,0,2538900,196900,2115500
24801,0,2335200,203600,1890800
24802,0,2865100,187000,2412600
24803,0,2728500,192300,2337100
24804,0,2480200,174500,2081700
24805,0,2540800,166400,2145400
24806,0,2759800,178000,2272700
24807,0,2746900,164600,2429100
24808,0,2410400,160400,2033900
24809,0,2430500,188200,2025100
24810,0,2368200,197900,1951000
24811,0,3538000,237000,3083000
24812,0,2682300,193100,2246800
24813,0,2549900,187400,2104500
24814,0,2328800,160000,1774900
24815,0,2409800,181000,1865600
24816,0,2720700,170200,2300700
24817,0,2389000,167100,2055700
24818,0,2371400,203000,1900600
24819,0,2070400,176700,1668900
24820,0,2338600,179200,2003600
24821,0,2419900,189600,1947400
24822,0,2564300,209900,2135500
24823,0,2158400,167300,1820500
24824,0,2121000,177100,1771300
24825,0,2759900,179500,2359500
24826,0,2184100,203500,1698900
24827,0,1979700,207700,1576600
24828,0,2326700,195200,1900100
24829,0,2705900,178700,2332200
24830,0,2451500,181400,2025900
24831,0,2280800,164500,1854800
24832,0,2191400,180500,1768600
24833,0,3550500,200800,3099200
24834,0,2407500,203500,2004800
24835,0,2700400,193200,2206100
24836,0,2177300,170200,1790000
24837,0,2679000,192700,2258800
24838,0,2550600,157400,2077400
24839,0,2733100,192600,2277900
24840,0,2047600,162600,1655100
24841,0,2129600,153400,1751800
24842,0,2752100,168000,2349100
24843,0,3058600,202400,2628800
24844,0,2229300,150700,1830700
24845,0,1939700,162400,1559600
24846,0,2143500,158400,1699700
24847,0,2192000,137100,1848200
24848,0,1861100,150100,1503100
24849,0,1903000,128300,1394700
24850,0,2010900,168300,1576200
24851,0,1982700,222000,1534000
24852,0,1855800,127600,1508600
24853,0,2004100,157800,1561600
24854,0,2250400,145000,1919500
24855,0,1922900,164100,1577600
24856,0,1749000,133900,1440900
24857,0,1773800,129700,1409900
24858,0,1691600,139900,1283400
24859,0,2088200,174300,1640400
24860,0,2259300,193500,1813300
24861,0,1872000,157400,1475600
24862,0,2123400,164300,1683000
24863,0,2323500,178400,1954700
24864,0,2203100,181300,1819700
24865,0,2325500,172900,1979500
24866,0,2213800,169800,1819900
24867,0,2191800,257900,1714400
24868,0,2401400,169600,2015700
24869,0,2442100,182600,2029600
24870,0,2272500,217700,1829200
24871,0,2385600,218000,1959400
24872,0,2571300,165600,2215000
24873,0,2601300,169100,2153200
24874,0,2257500,166300,1843500
24875,0,2040400,138800,1727300
24876,0,2542000,180300,2112300
24877,0,2564400,195100,2150400
24878,0,2540900,165400,2092700
24879,0,2639300,160600,2172800
24880,0,2807800,368200,2021400
24881,0,2623400,219200,2202000
24882,0,2443200,159400,2063500
24883,0,2752400,156100,2359400
24884,0,2236800,149200,1878800
24885,0,2325700,148500,2014200
24886,0,2559100,143700,2149900
24887,0,2471500,197000,2059300
24888,0,2107400,195400,1756200
24889,0,2164600,160000,1797200
24890,0,2434700,175900,2043600
24891,0,2650700,188100,2177300
24892,0,1991100,161200,1608800
24893,0,2511700,155700,2165200
24894,0,2969300,196000,2555500
24895,0,2498800,209600,2139800
24896,0,2185400,169300,1814300
24897,0,2136700,165300,1765800
24898,0,2763400,211100,2229000
24899,0,2328200,156400,1908900
24900,0,2828100,193900,2426500
24901,0,2300900,181200,1930900
24902,0,2227800,192200,1843600
24903,0,2641600,173500,2138000
24904,0,2331400,192500,1943000
24905,0,2429000,184800,2041600
24906,0,2528600,187800,2091200
24907,0,3308100,193100,2877500
24908,0,4288100,160800,3915500
24909,0,2958500,186400,2476500
24910,0,2884000,161500,2441100
24911,0,2853400,197800,2410400
24912,0,3466000,200700,3030100
24913,0,3582400,219100,3114100
24914,0,2781900,158700,2265000
24915,0,2984600,201600,2584200
24916,0,2061300,156100,1701600
24917,0,2172500,125200,1790100
24918,0,2174000,142800,1773100
24919,0,1918200,147500,1546200
24920,0,2098000,136500,1721700
24921,0,2236300,157500,1831600
24922,0,1908200,156300,1537100
24923,0,1956200,173700,1590500
24924,0,2056300,138500,1717600
24925,0,2231400,132900,1922000
24926,0,2543600,133400,2192500
24927,0,2131500,190800,1739800
24928,0,1959400,152800,1613900
24929,0,2060800,165200,1703900
24930,0,2368200,174500,1967300
24931,0,2756400,183600,2360100
24932,0,1965400,163200,1547300
24933,0,2633200,212700,2205100
24934,0,2273500,173100,1852400
24935,0,2317300,170500,1937500
24936,0,1931800,147000,1498400
24937,0,2842600,170900,2408700
24938,0,2756600,189300,2281300
24939,0,2667700,176900,2309100
24940,0,3028800,210000,2618800
24941,0,2888700,213100,2437800
24942,0,3053800,165800,2614700
24943,0,2733400,159800,2356300
24944,0,2240400,160400,1895400
24945,0,2459100,169100,2077700
24946,0,2952300,172000,2514800
24947,0,2397400,163300,2011900
24948,0,2374100,153100,1993300
24949,0,2818500,172600,2417600
24950,0,2536400,207100,2094200
24951,0,2309900,181400,1858400
24952,0,2186400,181000,1784700
24953,0,2145200,184400,1722700
24954,0,1872200,142000,1526400
24955,0,2163400,155400,1795300
24956,0,2262800,158000,1912900
24957,0,2172900,163300,1788700
24958,0,2099400,172800,1575800
24959,0,2473800,199600,1991000
24960,0,2310000,155700,1954300
24961,0,2416200,222900,1932200
24962,0,1995200,175000,1613500
24963,0,2792400,147900,2437700
24964,0,2322800,163600,1933000
24965,0,2291800,170700,1805000
24966,0,2134600,178100,1665000
24967,0,2210400,184200,1783500
24968,0,2830000,404100,2205900
24969,0,2403300,164300,2003700
24970,0,2031200,169300,1616800
24971,0,2590400,161800,2184800
24972,0,2788800,179000,2413800
24973,0,2426800,183200,2038800
24974,0,2900100,187100,2510500
24975,0,3012100,191000,2579000
24976,0,2378700,177500,1983000
24977,0,2552800,148000,2190000
24978,0,2413400,151300,1974800
24979,0,2120000,144000,1770300
24980,0,1980100,156100,1624900
24981,0,2549700,145700,2091200
24982,0,2331100,166100,1894600
24983,0,2094900,163500,1763400
24984,0,1935900,134900,1655800
24985,0,2164000,146700,1802400
24986,0,1813000,154800,1471700
24987,0,1928300,125000,1622900
24988,0,1689800,139000,1371000
24989,0,1899700,117900,1519800
24990,0,2006200,154600,1651400
24991,0,2046700,161900,1678100
24992,0,1876500,155000,1483400
24993,0,1803900,165500,1358800
24994,0,1925100,169500,1494200
24995,0,1847300,165600,1510500
24996,0,1687500,130200,1312300
24997,0,1768400,137200,1392600
24998,0,2240600,163900,1828900
24999,0,2125700,156700,1775600
25000,0,1932300,168800,1620200
25001,0,1884200,161100,1570300
25002,0,2217600,161100,1863900
25003,0,2568500,197500,2164600
25004,0,2262200,184500,1858800
25005,0,2040400,166300,1640700
25006,0,1720500,140300,1325300
25007,0,2265300,184600,1891800
25008,0,1993000,152900,1654400
25009,0,2438300,182400,2033300
25010,0,2606500,201500,2158100
25011,0,2669800,201900,2195300
25012,0,2520400,186600,2147200
25013,0,2600800,157200,2236300
25014,0,2084500,155500,1723900
25015,0,2200100,174800,1800500
25016,0,2517200,164400,1972800
25017,0,2302300,212600,1867100
25018,0,1934000,158800,1526700
25019,0,2212200,170300,1794200
25020,0,2603600,220800,2138700
25021,0,2318100,183100,1914000
25022,0,2136700,157200,1787400
25023,0,1763600,137900,1472200
25024,0,2359200,126300,1999800
25025,0,2173900,161700,1812000
25026,0,2383900,174900,1948000
25027,0,1973600,176000,1597100
25028,0,2658600,164600,2269100
25029,0,2890600,164500,2499700
25030,0,2362800,216500,1862000
25031,0,2877700,178700,2482000
25032,0,1933900,175500,1589300
25033,0,2402400,164900,2079200
25034,0,2375000,164300,1915700
25035,0,2472300,185200,2065400
25036,0,2242000,226000,1782700
25037,0,2696200,195100,2280700
25038,0,2690200,178100,2255700
25039,0,2522500,163200,2157500
25040,0,2231100,169300,1848000
25041,0,2627600,201800,2089200
25042,0,3544100,194800,3032500
25043,0,2545400,194900,2172700
25044,0,2518800,162100,2139500
25045,0,2416300,176200,1998000
25046,0,2973100,229500,2536500
25047,0,2670500,157500,2309400
25048,0,2461600,155900,2056800
25049,0,2415100,160500,1953800
25050,0,2596400,160500,1972700
25051,0,3207600,216500,2689100
25052,0,2261500,190300,1868200
25053,0,2104500,158500,1724600
25054,0,2149600,127700,1763700
25055,0,2042200,145300,1709000
25056,0,2088600,140700,1672600
25057,0,1568200,125500,1269600
25058,0,2086700,142800,1596100
25059,0,2026900,128100,1666200
25060,0,1997600,134600,1708800
25061,0,2057300,142700,1744600
25062,0,2006500,166200,1643500
25063,0,2262400,185500,1871400
25064,0,1991200,141400,1693400
25065,0,1685400,117800,1376600
25066,0,1915200,144500,1525000
25067,0,1713200,151700,1361900
25068,0,2319400,173200,1911200
25069,0,2370500,161600,1997600
25070,0,2300900,161200,1900200
25071,0,2233700,228100,1789500
25072,0,2303100,173500,1945900
25073,0,2358300,175300,1962600
25074,0,2619200,179500,2208100
25075,0,2196200,178700,1833500
25076,0,2065800,153200,1636000
25077,0,2539100,168700,2129800
25078,0,3062900,205700,2497200
25079,0,2819600,217300,2349800
25080,0,2687800,213100,2219400
25081,0,3229100,287100,2749400
25082,0,3004200,223500,2597600
25083,0,3341800,164300,2984600
25084,0,2462900,170900,2096200
25085,0,2886400,181500,2408700
25086,0,2873300,255200,2353400
25087,0,2648100,176700,2201900
25088,0,2448100,160000,2120900
25089,0,2790600,184000,2380600
25090,0,2721600,213300,2238100
25091,0,2619700,175100,2232500
25092,0,2286500,170300,1901800
25093,0,2288500,183000,1923400
25094,0,2361300,179100,1948700
25095,0,2217900,158700,1852000
25096,0,2171100,160800,1800700
25097,0,2065000,199300,1624100
25098,0,2066200,172800,1599800
25099,0,2413000,175000,1964200
25100,0,2465500,204600,1998100
25101,0,2238800,157500,1861200
25102,0,2049100,180100,1619400
25103,0,2466800,165000,2066200
25104,0,2376200,251600,1914000
25105,0,2003000,172600,1652100
25106,0,2045100,197100,1692300
25107,0,2737600,193400,2328200
25108,0,2304100,174200,1943600
25109,0,2207800,166300,1758600
25110,0,1905200,153100,1538100
25111,0,2574100,198300,2111700
25112,0,2449600,190600,2035000
25113,0,2385200,189700,1956500
25114,0,2563600,178500,2135000
25115,0,2119400,159500,1733500
25116,0,2668000,188300,2201400
25117,0,2386400,160300,2041500
25118,0,2220900,143800,1818400
25119,0,2260200,152200,1908100
25120,0,2067100,137100,1710800
25121,0,2393900,152000,1862900
25122,0,2493600,202400,2054800
25123,0,2135600,176900,1803500
25124,0,1920000,150700,1535900
25125,0,2016000,125700,1663400
25126,0,2364600,144300,1929600
25127,0,1831600,139500,1516500
25128,0,1636300,132100,1271600
25129,0,1916400,167600,1560000
25130,0,2536700,163900,2188700
25131,0,2198000,162100,1755000
25132,0,2027800,167800,1635800
25133,0,2513600,141700,2154500
25134,0,2125400,135300,1735500
25135,0,2033400,152100,1537800
25136,0,1574000,128200,1216300
25137,0,2035000,161900,1582200
25138,0,2492600,188500,2001800
25139,0,2214500,180300,1834200
25140,0,2047800,172600,1629900
25141,0,1945100,153100,1591100
25142,0,2270600,205300,1913000
25143,0,2728500,180900,2333800
25144,0,2056000,168600,1710400
25145,0,2031600,146100,1705000
25146,0,3021200,180700,2561200
25147,0,2663300,241300,2251700
25148,0,3239500,178700,2868800
25149,0,2980300,357400,2425500
25150,0,2604700,203400,2115400
25151,0,2903100,184400,2484900
25152,0,2552200,166800,2174800
25153,0,2209500,147500,1863800
25154,0,2072500,152200,1715100
25155,0,2664500,208300,2228200
25156,0,2416500,167900,2038300
25157,0,2495400,157000,2096500
25158,0,2310500,168900,1862000
25159,0,2561600,189900,2148700
25160,0,2444500,207000,2059100
25161,0,2401000,162300,1999100
25162,0,2142600,161200,1740000
25163,0,2061000,162400,1721300
25164,0,2025800,152400,1706100
25165,0,2422100,161200,1986800
25166,0,2689400,238500,2256600
25167,0,2025800,191600,1643200
25168,0,2207800,154000,1767900
25169,0,2780900,209200,2329500
25170,0,2279700,209000,1847300
25171,0,2821800,177500,2445800
25172,0,2781600,169200,2385700
25173,0,2584900,194100,2137600
25174,0,2381200,186300,1905300
25175,0,2308700,179200,1941800
25176,0,2447900,235600,1951600
25177,0,2726300,225900,2266200
25178,0,2719400,190800,2252800
25179,0,2641300,216700,2175300
25180,0,2345600,190200,1909200
25181,0,2531800,201100,1931100
25182,0,2433900,210300,1995700
25183,0,2597700,173500,2241000
25184,0,2267000,159400,1887100
25185,0,2512500,184400,2118900
25186,0,2826000,172500,2394500
25187,0,2459400,162200,2104200
25188,0,2024600,146700,1657600
25189,0,2153100,174600,1752300
25190,0,2301400,153600,1945300
25191,0,2314200,169000,1872400
25192,0,2301200,170300,1896800
25193,0,2009700,177100,1619400
25194,0,2108600,156800,1765800
25195,0,2134900,133100,1778100
25196,0,2131000,143700,1774600
25197,0,2336400,140200,1960700
25198,0,1703800,118100,1319300
25199,0,1967500,147500,1582600
25200,0,2216100,145600,1867100
25201,0,2000500,157500,1628600
25202,0,1716800,159400,1347600
25203,0,2631300,133000,2256700
25204,0,2080300,145300,1744900
25205,0,1878900,149700,1526400
25206,0,1658700,143700,1252000
25207,0,2044300,154300,1683600
25208,0,2221800,167000,1870900
25209,0,2133700,162500,1752600
25210,0,1814500,155200,1414200
25211,0,2178200,158200,1824400
25212,0,2505200,181300,2091900
25213,0,2438100,176300,2006900
25214,0,2117800,180800,1734800
25215,0,1838000,153100,1511100
25216,0,2525300,175100,2089300
25217,0,2424200,194200,2032100
25218,0,2593200,176600,2145700
25219,0,3034700,196200,2547000
25220,0,3011900,189600,2478600
25221,0,2664500,169500,2209200
25222,0,2547900,154500,2133200
25223,0,2247400,178800,1884300
25224,0,2174600,168000,1843700
25225,0,2745900,160300,2156000
25226,0,2505700,187600,2037600
25227,0,2415400,169000,2068700
25228,0,2195900,166100,1847600
25229,0,2639300,207600,2216300
25230,0,2282900,180300,1832500
25231,0,2433200,179800,1918800
25232,0,2292700,194900,1881300
25233,0,2530100,185800,2053500
25234,0,2588300,189700,2137900
25235,0,2483700,165000,2117100
25236,0,2417500,233100,1892600
25237,0,2372700,183000,1869800
25238,0,2601800,181200,2166500
25239,0,2873800,211800,2414800
25240,0,2351600,191500,1939600
25241,0,2262900,202100,1831800
25242,0,2713100,204100,2271900
25243,0,2904800,285500,2415400
25244,0,2610800,201900,2166400
25245,0,2796200,277700,2290800
25246,0,2618400,289800,2066900
25247,0,2627900,199100,2261600
25248,0,2310400,167800,1951100
25249,0,2399000,182100,2005300
25250,0,2289000,194500,1859100
25251,0,2563100,198600,2046300
25252,0,2333100,168100,1959900
25253,0,2397200,281300,1886800
25254,0,2275200,184000,1880700
25255,0,2694100,181500,2270600
25256,0,2652700,269500,2167900
25257,0,2405700,180000,1978900
25258,0,2141800,145600,1626900
25259,0,2343200,156700,1917100
25260,0,3137600,190200,2744100
25261,0,2343100,193200,1945600
25262,0,2075000,134400,1681000
25263,0,2175200,148300,1784200
25264,0,1819900,133600,1497800
25265,0,1754200,125800,1457500
25266,0,1731600,171300,1297500
25267,0,1764300,134400,1373900
25268,0,2489700,142100,2153000
25269,0,2067200,140000,1702200
25270,0,2002600,134800,1652300
25271,0,2589200,185900,2147600
25272,0,1698400,155900,1336800
25273,0,2020500,139400,1672800
25274,0,1682200,119900,1327300
25275,0,1814500,128700,1445600
25276,0,1624200,149800,1269100
25277,0,2140600,153400,1779000
25278,0,2248100,152300,1855500
25279,0,2074900,168000,1594000
25280,0,1997000,198500,1586600
25281,0,2224900,198600,1761200
25282,0,2449300,181200,1977800
25283,0,2346200,159300,2009500
25284,0,2024000,159800,1687400
25285,0,1931900,152200,1602600
25286,0,2718400,170800,2354800
25287,0,2367100,157100,1979400
25288,0,2300400,199900,1905800
25289,0,2333800,212100,1892100
25290,0,2658300,182500,2270300
25291,0,3374800,183300,2952600
25292,0,2254200,151600,1822300
25293,0,2406300,162700,2018800
25294,0,2535400,202000,2100800
25295,0,2441200,167100,2061100
25296,0,2048300,160200,1614000
25297,0,2447200,177100,2051000
25298,0,2541900,184100,2078000
25299,0,2887400,231400,2415100
25300,0,2524000,189300,2137100
25301,0,2300500,156000,1903100
25302,0,1995500,142400,1674900
25303,0,2195700,142900,1873100
25304,0,2595700,179600,2169300
25305,0,2409500,179800,1895900
25306,0,2408800,217000,1829600
25307,0,2473400,194900,2075800
25308,0,2504900,192700,2089600
25309,0,2355400,208000,1949200
25310,0,2064500,220500,1619200
25311,0,2564100,315100,1969000
25312,0,2449400,175300,2013100
25313,0,2449000,177600,2055900
25314,0,2188400,180900,1817600
25315,0,2296000,239600,1822600
25316,0,2610800,243700,2190900
25317,0,2714400,281800,2200700
25318,0,2445000,237800,1907800
25319,0,2375600,182600,1991900
25320,0,2037900,180800,1706100
25321,0,2773500,159800,2421100
25322,0,2351400,172600,1977600
25323,0,2725900,172400,2363800
25324,0,2539700,186900,2066600
25325,0,2703100,196900,2277800
25326,0,2530700,166900,2133900
25327,0,2493300,162300,2012800
25328,0,2114400,233000,1664700
25329,0,2078600,150500,1729900
25330,0,2427700,168700,1976200
25331,0,2444300,205900,2034100
25332,0,1982800,154200,1667200
25333,0,1921400,137100,1617400
25334,0,2033200,135100,1688300
25335,0,1984200,119600,1689600
25336,0,1753400,141300,1413700
25337,0,1902300,135000,1553300
25338,0,2104800,174300,1584700
25339,0,2372100,152300,1985900
25340,0,2244600,220700,1840200
25341,0,2217100,173500,1774800
25342,0,2256800,151300,1869300
25343,0,2473500,125800,2176200
25344,0,2202800,162800,1845700
25345,0,1936600,149600,1620600
25346,0,1856000,164600,1493500
25347,0,2494800,162300,2153600
25348,0,2121500,167500,1778000
25349,0,2205500,180200,1795000
25350,0,2141600,183500,1739600
25351,0,2855800,206600,2424700
25352,0,2573800,193000,2155500
25353,0,2121500,157100,1749600
25354,0,2235000,173200,1758700
25355,0,2483100,207700,2052400
25356,0,2821200,196800,2402500
25357,0,2997300,193100,2579200
25358,0,2951900,226500,2435500
25359,0,2781600,200600,2346400
25360,0,2761600,196000,2369700
25361,0,2624300,164200,2229200
25362,0,2250000,163000,1887200
25363,0,2576600,167600,2086900
25364,0,2633400,216600,2148400
25365,0,2727000,173300,2259900
25366,0,2412300,173000,2016500
25367,0,2476200,170900,2091000
25368,0,2553500,224900,2073200
25369,0,2531400,203800,2105700
25370,0,2337200,163400,1892300
25371,0,2281200,166000,1829200
25372,0,2001100,166600,1644500
25373,0,2119700,160400,1780500
25374,0,2456900,155900,2096200
25375,0,2397600,184700,1958600
25376,0,2484500,209800,2082700
25377,0,2912900,176800,2430700
25378,0,2468900,178300,1978100
25379,0,2354700,224300,1886300
25380,0,2062100,261600,1610600
25381,0,2519700,308600,1884700
25382,0,2676000,183600,2256500
25383,0,2235800,177500,1873900
25384,0,2131600,175400,1740500
25385,0,2105200,184700,1702100
25386,0,2493900,190200,2070600
25387,0,2390500,151000,2016500
25388,0,3209000,170700,2796500
25389,0,2428100,177600,1976800
25390,0,2372700,184600,1845400
25391,0,2861200,179600,2454900
25392,0,2088900,173400,1711600
25393,0,2167400,160700,1799300
25394,0,2416300,171500,1957700
25395,0,2603500,192000,2220600
25396,0,2572400,153700,2230500
25397,0,2283300,142300,1953300
25398,0,2415100,169000,1983500
25399,0,2647100,154400,2220100
25400,0,2379700,164900,2036900
25401,0,2443400,179900,2030000
25402,0,1997400,154000,1560900
25403,0,2250300,164400,1880300
25404,0,1865800,141800,1552900
25405,0,1991500,126200,1689100
25406,0,2123400,154200,1792100
25407,0,1972500,132400,1652500
25408,0,1957000,125800,1666600
25409,0,2006900,161700,1620300
25410,0,1957800,184600,1550400
25411,0,2673000,290700,2173500
25412,0,1904200,137800,1581900
25413,0,2174600,137300,1823800
25414,0,1871500,151900,1507500
25415,0,1861300,137400,1533900
25416,0,2028100,147000,1630900
25417,0,2291500,150500,1911900
25418,0,2189400,193400,1761900
25419,0,2060800,184100,1614500
25420,0,2266600,163400,1869200
25421,0,2579900,215500,2165600
25422,0,2141000,184300,1776800
25423,0,2363200,187400,1928000
25424,0,2176100,173900,1807200
25425,0,2278400,153800,1953200
25426,0,2376500,173700,1935100
25427,0,2210400,174600,1853800
25428,0,2436300,190600,2013300
25429,0,2709000,222500,2236000
25430,0,2581800,180600,2162700
25431,0,2663500,172700,2184500
25432,0,2172400,186700,1760000
25433,0,2360300,163400,2005800
25434,0,2389400,157300,1985400
25435,0,2591400,164000,2172000
25436,0,2325500,160500,1940400
25437,0,2147500,172500,1786200
25438,0,2450000,211800,1946200
25439,0,2858000,214700,2377200
25440,0,2300500,165600,1929900
25441,0,2198800,178400,1810000
25442,0,2254200,150300,1855700
25443,0,2810800,173700,2454400
25444,0,2366300,178900,2020500
25445,0,2326400,191000,1909100
25446,0,2377700,189500,1928200
25447,0,2579500,184300,2208700
25448,0,2246600,186500,1839400
25449,0,2285000,172800,1898900
25450,0,2524600,189700,2100600
25451,0,2416100,236600,1933000
25452,0,2591700,192300,2155900
25453,0,2393100,203000,2004300
25454,0,2168700,190000,1761000
25455,0,2204100,174200,1868800
25456,0,2738700,162000,2368600
25457,0,2467700,172600,2096200
25458,0,2169300,172200,1743600
25459,0,2332000,193000,1887000
25460,0,2296500,197400,1911600
25461,0,2514600,176400,2029000
25462,0,1989700,159900,1558100
25463,0,2242000,154800,1862700
25464,0,2301700,203500,1889100
25465,0,2353500,142600,2025200
25466,0,1986900,215000,1580600
25467,0,2125200,272100,1662000
25468,0,1958000,146800,1637000
25469,0,2141600,135200,1803200
25470,0,2191200,190400,1774700
25471,0,1930400,213600,1482900
25472,0,1860200,138500,1516100
25473,0,1764600,134000,1437000
25474,0,1941400,116100,1499300
25475,0,2017600,135300,1545000
25476,0,1647900,118500,1234000
25477,0,1796900,130600,1455600
25478,0,1751300,123800,1407500
25479,0,1827800,129700,1527100
25480,0,1676300,132800,1369400
25481,0,1745300,155700,1381300
25482,0,1879400,123500,1535200
25483,0,1724600,124300,1436800
25484,0,1503100,118400,1191600
25485,0,1915600,161900,1552300
25486,0,1911800,203600,1496500
25487,0,2151300,139400,1824300
25488,0,1911700,160500,1596700
25489,0,2053100,176600,1677200
25490,0,2084600,164500,1706900
25491,0,2239400,201400,1830900
25492,0,2293700,174400,1931200
25493,0,2341500,247900,1848400
25494,0,1769300,162600,1455000
25495,0,2506100,185100,2136700
25496,0,2792900,177400,2372700
25497,0,2720600,195500,2317100
25498,0,2494800,202100,2003900
25499,0,3069900,192500,2623600
25500,0,2546700,169900,2094000
25501,0,2260400,166300,1893200
25502,0,2056400,177800,1706600
25503,0,2970100,160200,2564900
25504,0,2549000,157200,2186600
25505,0,2321100,154800,1996100
25506,0,2516100,151800,2107200
25507,0,2182200,182500,1792800
25508,0,2862900,180300,2476200
25509,0,2553100,167800,2134300
25510,0,2079100,170700,1645400
25511,0,2332700,142900,2008400
25512,0,2095600,178400,1693500
25513,0,2217700,166200,1851600
25514,0,2226600,189000,1841400
25515,0,2214200,202800,1828100
25516,0,2036300,163600,1698800
25517,0,2502800,184900,2098200
25518,0,2318900,186800,1863000
25519,0,1957300,151400,1577300
25520,0,2677300,166000,2194400
25521,0,2605900,186500,2150400
25522,0,2306500,174500,1840000
25523,0,2174600,205300,1759500
25524,0,2282000,177500,1854200
25525,0,2416100,189800,2044700
25526,0,2394000,159400,2078600
25527,0,1980700,149300,1644200
25528,0,2303600,289600,1808900
25529,0,2225600,219400,1766100
25530,0,2282900,183400,1873100
25531,0,2804700,161900,2387400
25532,0,2174400,149800,1785900
25533,0,2099200,157700,1726700
25534,0,2657800,170100,2228900
25535,0,2459900,142800,2028600
25536,0,2145000,160000,1698200
25537,0,1852700,148700,1525900
25538,0,2140700,161300,1682800
25539,0,3316500,181300,2902200
25540,0,2214500,176900,1869800
25541,0,1989200,127400,1641700
25542,0,2318100,151600,1942400
25543,0,3089700,157800,2719700
25544,0,2062900,130600,1746000
25545,0,1963000,126300,1471900
25546,0,2298800,152600,1854700
25547,0,2128400,141300,1795000
25548,0,2034100,151000,1697300
25549,0,1857500,148400,1536100
25550,0,2185600,183800,1771200
25551,0,2029100,141100,1577600
25552,0,2086600,130800,1731500
25553,0,1790200,140300,1472200
25554,0,2047800,151000,1657600
25555,0,1852200,150300,1478300
25556,0,2024800,151000,1689900
25557,0,2215400,168500,1787000
25558,0,2268300,265700,1710700
25559,0,2404900,315800,1787700
25560,0,2388800,192500,1847800
25561,0,2445100,181200,2017400
25562,0,2048300,163200,1662200
25563,0,2687100,159900,2327200
25564,0,2408400,168600,2043000
25565,0,2745300,196400,2304200
25566,0,2459700,186500,1987000
25567,0,2352500,206400,1947000
25568,0,2866400,211600,2442500
25569,0,2501100,164500,2116800
25570,0,2576000,278700,2029600
25571,0,2557400,152000,2065700
25572,0,2221700,156900,1898700
25573,0,2487200,169500,2118400
25574,0,2048200,155500,1680700
25575,0,2695500,164800,2207400
25576,0,2376100,167100,2012600
25577,0,2500600,190900,2114800
25578,0,2557100,196000,2073700
25579,0,2537700,336700,1981800
25580,0,2081500,179400,1726800
25581,0,1906100,162600,1492700
25582,0,2393500,143500,1980000
25583,0,2403300,153700,2073400
25584,0,2065000,178100,1693500
25585,0,2072200,184000,1538300
25586,0,2637400,185700,2226900
25587,0,2300300,179000,1911600
25588,0,2178800,178500,1825600
25589,0,2546900,163700,2145600
25590,0,2519500,200100,2080500
25591,0,2322900,171900,1963600
25592,0,2364900,228400,1919900
25593,0,2405000,214800,1986900
25594,0,2338600,215500,1853000
25595,0,2705700,227300,2260300
25596,0,2897700,173900,2424100
25597,0,2514700,180600,2115200
25598,0,2074000,170300,1694400
25599,0,2967900,192600,2526200
25600,0,2450100,162100,2079200
25601,0,2537200,176600,2118800
25602,0,2053100,162100,1649200
25603,0,2765900,212500,2245100
25604,0,2361000,154700,1990300
25605,0,2209000,142400,1886300
25606,0,2400200,160500,1965200
25607,0,2236200,149800,1890900
25608,0,2253600,161300,1884400
25609,0,2594400,193100,2130400
25610,0,2364000,213000,1901600
25611,0,2136000,149900,1753000
25612,0,2215400,153300,1836400
25613,0,2063900,134700,1737500
25614,0,1733600,131000,1428100
25615,0,1861100,150100,1465500
25616,0,1552100,120200,1238100
25617,0,1949400,140300,1637000
25618,0,2249800,158900,1788300
25619,0,1935800,136500,1562500
25620,0,1708700,168100,1342400
25621,0,2097600,150000,1713700
25622,0,1722200,115600,1398200
25623,0,1567400,130900,1266000
25624,0,1749700,147200,1370000
25625,0,2007700,150100,1655000
25626,0,1894900,154600,1504400
25627,0,2187000,252100,1748600
25628,0,2583600,172800,2243700
25629,0,2140000,158200,1601800
25630,0,2661400,223400,2173500
25631,0,2785800,297900,2230700
25632,0,2108500,180900,1705900
25633,0,2019000,135200,1711100
25634,0,2280000,143600,1945900
25635,0,2312800,193000,1897100
25636,0,2129000,186000,1715200
25637,0,2896000,194300,2459500
25638,0,2939900,200100,2311300
25639,0,2550900,164100,2184200
25640,0,2501700,155500,2082300
25641,0,2560300,185600,2134500
25642,0,2099500,172100,1642100
25643,0,2400100,153700,2027800
25644,0,2654400,199900,2164500
25645,0,2390100,173500,1872400
25646,0,2490400,182700,2080300
25647,0,2946800,214500,2553500
25648,0,2274600,193500,1879900
25649,0,2184500,164700,1788700
25650,0,2045800,153400,1683000
25651,0,2918300,138200,2505400
25652,0,2315200,214400,1885200
25653,0,2266900,161300,1906200
25654,0,2438800,208500,1960400
25655,0,2168700,158400,1807500
25656,0,2420100,162600,1973800
25657,0,2454200,187900,2010700
25658,0,2564100,233800,1966900
25659,0,2187600,170600,1705600
25660,0,2298500,174800,1893700
25661,0,2201100,170500,1832500
