tick,run,wholeUpdate,entityUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate
26918,0,678100,262400,82300,103900,82000
26919,0,549500,189100,80800,75800,97100
26920,0,2080300,1764900,103300,89900,102600
26921,0,547300,229700,95100,86800,105200
26922,0,606500,306100,86900,95700,91000
26923,0,508600,176500,86100,74400,147300
26924,0,696800,352000,95000,117500,104500
26925,0,2078800,1745400,87100,124300,80200
26926,0,991000,513100,84800,245600,78400
26927,0,574900,282600,81900,81100,95200
26928,0,645500,354600,77200,92600,87800
26929,0,678500,259800,167200,93100,118400
26930,0,2350000,1977300,88700,121000,113300
26931,0,602200,282000,89000,81500,86300
26932,0,715400,391400,83600,86900,115100
26933,0,464200,174600,93500,70500,99900
26934,0,564500,281700,80700,87600,89400
26935,0,451200,173400,74900,71600,107100
26936,0,3254000,2903400,136000,80200,107100
26937,0,612300,273900,107800,101700,96000
26938,0,601900,270300,79400,94100,88100
26939,0,445200,148400,86200,68200,99400
26940,0,535000,260700,86300,88100,81300
26941,0,1837400,1574600,83300,64700,96700
26942,0,562400,294600,89700,82500,81300
26943,0,795900,173700,432300,76500,95500
26944,0,1037800,726500,72300,83500,139400
26945,0,582900,297300,91600,70400,98400
26946,0,2174300,1786700,148800,78100,107300
26947,0,531800,265800,94300,61800,82700
26948,0,2184300,1234000,748000,79100,101100
26949,0,3575900,3254500,92300,72200,135600
26950,0,2904300,2526900,100600,81600,130200
26951,0,2020400,1695900,106000,84300,105300
26952,0,4024300,3705400,87300,81200,127200
26953,0,2293600,1903900,134800,86600,132900
26954,0,1543400,1189300,115300,90700,109500
26955,0,1948500,1548300,173300,74400,115600
26956,0,1682800,1374100,112400,72000,86400
26957,0,2911400,2569300,114800,72000,109400
26958,0,1491900,1125600,95700,84100,119400
26959,0,959600,565000,91600,107100,126500
26960,0,604600,301100,87000,77800,107700
26961,0,713500,389000,90500,99900,81100
26962,0,2321400,1989900,82700,73300,113300
26963,0,908400,538600,115300,101800,112000
26964,0,685500,389300,88500,86500,87800
26965,0,525500,176700,86800,88000,88000
26966,0,651700,382800,74300,74400,93100
26967,0,1940800,1631100,92500,96400,92900
26968,0,980100,567300,96900,194700,89800
26969,0,736000,403100,85200,107900,101500
26970,0,884000,545600,106600,79700,105000
26971,0,514000,172100,92200,106900,95900
26972,0,725100,418700,89800,73100,103700
26973,0,2049900,1743000,90500,85200,101200
26974,0,883800,524600,90300,86900,103600
26975,0,510800,204100,91300,77300,91900
26976,0,606400,298300,84600,75300,82200
26977,0,490500,179800,86800,81400,94700
26978,0,2392000,2053700,84000,74800,119900
26979,0,610500,261000,97500,73300,117600
26980,0,654200,338400,97900,84300,96800
26981,0,541900,171100,82500,53900,208200
26982,0,722400,357200,90900,149000,97000
26983,0,1867800,1591400,81500,72900,93300
26984,0,617700,310600,105000,79500,96400
26985,0,803800,226400,370700,70100,100300
26986,0,966400,676700,85700,64200,95100
26987,0,970700,656600,111900,85500,89300
26988,0,709100,391500,143800,59700,91900
26989,0,2285400,1936900,126700,85500,106200
26990,0,1353300,1031200,101400,76700,105300
26991,0,1232000,903700,86800,84100,92200
26992,0,1237500,931900,92300,90500,86000
26993,0,650800,318400,88400,70200,143000
26994,0,2699400,2385000,89600,67500,120300
26995,0,1142000,773400,130300,86200,107200
26996,0,949000,624100,84400,101400,100600
26997,0,619600,284200,70900,75300,151900
26998,0,745200,425100,88200,71000,78700
26999,0,2223900,1907800,96300,78400,89400
27000,0,610200,324500,89100,79500,83200
27001,0,465400,193400,81900,82900,79600
27002,0,853500,442900,84200,200900,83900
27003,0,639200,226100,89500,106000,84900
27004,0,730800,362800,95100,73200,115200
27005,0,2083400,1717900,116000,124600,82700
27006,0,693300,358900,97100,83400,80300
27007,0,540600,205100,86900,109700,97900
27008,0,666700,389400,90800,85100,80600
27009,0,482600,172600,84000,111900,85900
27010,0,2317900,1981200,96600,78700,97400
27011,0,509000,209500,82200,101900,90400
27012,0,645300,334300,101500,83700,96600
27013,0,480400,161200,110600,85200,102400
27014,0,614600,323200,89700,84800,82300
27015,0,1938300,1606900,111400,89100,102200
27016,0,601200,281400,100000,81000,104700
27017,0,713500,356600,100200,112400,102900
27018,0,585900,273700,80100,73000,98400
27019,0,522200,199600,80500,99200,84300
27020,0,551300,303200,79200,60000,82200
27021,0,1946000,1627400,82600,82100,100300
27022,0,851000,301700,287700,71900,130600
27023,0,516600,164100,99900,117200,101800
27024,0,582600,305400,89700,73700,82500
27025,0,586700,258200,93300,103100,101400
27026,0,2394500,2113000,89300,83400,81300
27027,0,616700,270300,111900,81700,115900
27028,0,930700,272400,460700,70700,100300
27029,0,1085900,718400,79500,87800,102700
27030,0,724100,451500,82400,56300,91000
27031,0,2317800,1927900,164500,87700,104600
27032,0,775500,482300,92000,66200,98400
27033,0,1983900,999500,798100,74000,84700
27034,0,4214000,3589000,274900,81200,203400
27035,0,2756400,2380200,106900,118300,118300
27036,0,3608200,3227800,103700,81300,131000
27037,0,2231700,1866800,105000,95000,133800
27038,0,2471200,2133100,99400,88900,97000
27039,0,1470800,1131600,89300,87400,107000
27040,0,1857000,1450700,201900,71500,111700
27041,0,1589000,1314300,85900,72300,94000
27042,0,3306000,2980800,116900,71100,112500
27043,0,1345500,1029300,90100,95100,108300
27044,0,1078700,638000,85100,175300,154300
27045,0,555300,243300,86600,86000,108800
27046,0,1070300,714400,87400,105200,110300
27047,0,2538600,2197000,85600,78400,149700
27048,0,1386300,1028400,99100,114800,104200
27049,0,712500,373600,90400,102600,106700
27050,0,733200,348400,97800,140200,101800
27051,0,557400,242700,75600,87200,81200
27052,0,2333600,1982100,86500,96900,121900
27053,0,650800,270300,105600,102000,124800
27054,0,992100,535500,89300,210300,104900
27055,0,650400,304400,90900,88900,121200
27056,0,1877400,1543300,82500,103300,103900
27057,0,561100,256700,93100,85900,95400
27058,0,2277600,1915700,90200,83400,109500
27059,0,782000,415900,97500,96100,106700
27060,0,776000,481000,82800,77900,97900
27061,0,472900,146200,109400,87000,103700
27062,0,578900,272900,91700,75900,103500
27063,0,2139000,1759200,104700,145400,96500
27064,0,629500,338200,94600,70600,95500
27065,0,564800,197800,84500,91900,147700
27066,0,646300,341100,77100,61300,103000
27067,0,407000,146200,77000,72200,76600
27068,0,1965800,1671200,105300,63500,97900
27069,0,570200,230600,105400,78400,118300
27070,0,938300,295400,407800,82100,82000
27071,0,974800,688600,95100,76700,82400
27072,0,784900,472600,86400,81900,93600
27073,0,588000,239100,138800,77700,99600
27074,0,2058800,1742800,94000,68300,114300
27075,0,1196100,900800,89300,84800,80100
27076,0,1148800,840100,84100,75000,104500
27077,0,1129900,813700,86200,86000,88000
27078,0,827500,506000,88000,78900,90500
27079,0,2425500,2097800,89200,74400,101800
27080,0,809600,446600,93800,72200,151000
27081,0,668100,309100,74400,73900,147400
27082,0,720300,404500,89100,73300,94500
27083,0,521000,246800,81500,71800,102800
27084,0,1966700,1685500,87200,78500,99500
27085,0,433800,153200,86100,77300,101200
27086,0,630400,364900,85800,70100,91000
27087,0,549300,146800,184400,83500,113000
27088,0,717700,304300,92200,113800,100000
27089,0,493100,185300,90800,64500,82800
27090,0,2022200,1697900,97800,94300,93900
27091,0,506900,182700,102200,78700,112700
27092,0,569900,261300,91500,98800,95400
27093,0,506200,158700,93000,63200,117300
27094,0,694200,293200,86100,157500,99200
27095,0,2234500,1951300,92300,79800,84500
27096,0,1074400,528600,118200,252400,114500
27097,0,592600,298000,100900,81300,79200
27098,0,690500,388500,82700,93300,84300
27099,0,521100,164800,73500,84200,149500
27100,0,2211500,1908600,91500,82300,96600
27101,0,512300,190600,100300,77800,106000
27102,0,708000,384800,77600,78500,134800
27103,0,412700,173200,76600,56600,77700
27104,0,618800,336000,86700,80600,80300
27105,0,2015300,1704400,114200,63300,97700
27106,0,728700,374900,111300,96600,88700
27107,0,894800,597100,108600,65400,99700
27108,0,632300,310000,86400,66100,144900
27109,0,455200,168400,102400,55500,98300
27110,0,638400,272100,88100,92700,146900
27111,0,2045100,1659700,101200,115800,107400
27112,0,607400,316800,90700,80600,82100
27113,0,837600,188500,445200,83000,90100
27114,0,1047500,745500,85400,80800,104100
27115,0,697800,387600,99500,89200,89200
27116,0,2394300,1991300,165400,97200,109800
27117,0,646500,335100,115300,59000,102700
27118,0,2112200,1159400,692700,72600,105700
27119,0,4221400,3879500,99500,74400,111400
27120,0,2930000,2604800,88300,78300,130700
27121,0,3864600,3316900,116800,106100,126200
27122,0,2590000,2249700,94200,95900,115800
27123,0,2884300,2511600,116400,81200,139200
27124,0,1944600,1612100,86400,95600,110200
27125,0,2038200,1573700,251400,58400,114500
27126,0,2171300,1784600,107200,73200,138600
27127,0,3452000,3074600,99500,106100,137900
27128,0,2291800,1954800,103400,99800,111800
27129,0,821800,509200,85300,70900,132200
27130,0,650300,319100,94200,72100,113000
27131,0,707800,411000,85600,100500,87100
27132,0,2803400,2433900,83300,80400,169800
27133,0,1412000,1049800,109700,115300,101400
27134,0,758500,444400,88000,97500,94400
27135,0,655800,238300,114300,156900,105300
27136,0,772900,473000,87700,80400,93400
27137,0,2011800,1654900,78200,121400,120700
27138,0,1516000,1029800,82700,240700,92300
27139,0,823600,486800,88400,92500,96500
27140,0,843200,562200,78100,84900,87900
27141,0,564800,230600,86300,89700,104000
27142,0,666100,354700,82500,78300,102800
27143,0,1950400,1634500,94300,106400,98200
27144,0,990300,676000,106100,89400,103200
27145,0,615200,331600,77800,86200,95500
27146,0,630900,345100,90900,81100,97400
27147,0,505200,217800,86600,86500,94500
27148,0,2186800,1875400,100500,82600,109400
27149,0,865400,567100,81000,86700,84400
27150,0,859200,478900,111700,102600,105700
27151,0,690700,343100,110100,86400,102500
27152,0,684500,367800,86600,82200,98400
27153,0,2237900,1943600,91100,78800,81700
27154,0,1028500,691200,93900,76100,97100
27155,0,814100,241500,359300,83600,94400
27156,0,1109300,816300,76600,78000,76100
27157,0,643200,290200,88600,78300,91600
27158,0,729000,372200,134300,73400,98900
27159,0,2109500,1779300,103500,70200,103800
27160,0,1697400,1386500,94900,84600,100300
27161,0,1031300,736000,83700,79200,102500
27162,0,1231300,942900,83000,87500,93200
27163,0,689400,394000,90100,81000,94600
27164,0,2568000,2212300,135100,79300,102100
27165,0,956500,600800,98900,101700,104800
27166,0,762000,435500,82400,74600,95500
27167,0,587000,301600,83100,71800,95200
27168,0,737600,403500,80100,75600,148700
27169,0,2151700,1844400,92000,73800,113600
27170,0,1084200,728000,100000,93700,105400
27171,0,643400,304900,93600,75000,92200
27172,0,836100,427400,78700,190000,88600
27173,0,638300,210000,96800,106700,97800
27174,0,752800,409400,80400,74600,104100
27175,0,2157100,1860300,80100,102500,80100
27176,0,2580300,2238700,98600,76700,138400
27177,0,609700,254500,103800,118900,103700
27178,0,842200,513700,84800,76500,93000
27179,0,632200,303700,81600,105500,95900
27180,0,2625300,2291900,128500,76400,104100
27181,0,956900,573400,149200,111300,96900
27182,0,587700,307100,87800,70400,100100
27183,0,467900,171000,80800,115500,84000
27184,0,601500,347100,63200,75100,95100
27185,0,2143200,1861900,71200,92200,92600
27186,0,1061300,756200,88300,64900,95400
27187,0,473200,182300,78200,89400,99200
27188,0,645800,335900,107400,79500,101400
27189,0,541600,183800,87300,102800,147900
27190,0,2341500,1980000,123300,65200,123700
27191,0,563000,268300,95500,85600,84400
27192,0,1093900,797700,80700,71000,117700
27193,0,515200,236300,93700,74000,91500
27194,0,611100,328400,90300,65400,102800
27195,0,472600,210400,78900,71600,88600
27196,0,2308200,2034400,86800,52500,106400
27197,0,988900,697800,92400,81600,80600
27198,0,995400,302900,445600,69700,118200
27199,0,958500,635800,78500,93900,84600
27200,0,632700,386500,78500,56000,78800
27201,0,2035200,1681500,122100,79500,96000
27202,0,1169700,841700,99000,64100,102200
27203,0,1825800,942400,688900,72100,96600
27204,0,4156100,3839700,93700,79200,122600
27205,0,2795100,2489700,93400,88100,98600
27206,0,3735500,3374500,119000,72900,141700
27207,0,2636900,2293400,116600,88000,113100
27208,0,3036400,2680800,128500,84200,114600
27209,0,1804500,1464800,95000,78500,123900
27210,0,2315100,1830500,223100,74600,138900
27211,0,1715300,1394600,103300,86300,97300
27212,0,3396600,3070500,96900,78000,110900
27213,0,1829300,1544600,80700,81400,92300
27214,0,1122200,686700,82700,191600,104200
27215,0,638600,325100,80700,97700,108600
27216,0,915300,583600,81600,97900,93400
27217,0,2249700,1842400,164900,69900,126100
27218,0,1299800,889500,101400,130100,105500
27219,0,635900,307500,90100,82200,86000
27220,0,690300,353300,95700,94200,102500
27221,0,639700,280700,88300,73900,98500
27222,0,2290600,1954900,87900,105800,106300
27223,0,1080000,717800,117800,93600,107900
27224,0,943900,537600,84000,202100,83500
27225,0,577500,312000,71200,73400,88800
27226,0,722600,370500,92300,115100,85700
27227,0,915200,629000,83500,81900,97600
27228,0,2086200,1740800,97300,100700,123900
27229,0,1063800,775200,86000,78500,94300
27230,0,561800,294800,78500,74100,76400
27231,0,556400,239600,72300,87200,90300
27232,0,582000,290800,88700,83100,89500
27233,0,2029500,1696700,125400,74200,104900
27234,0,1044800,745900,88500,86900,83900
27235,0,557800,248200,89500,79100,96200
27236,0,610200,337300,78400,69900,97200
27237,0,438400,166900,86000,69700,87800
27238,0,2407600,2046000,102100,65600,115000
27239,0,897400,566700,98300,82200,99300
27240,0,930800,373500,361500,63300,99500
27241,0,885500,596900,84600,83600,96500
27242,0,718300,439900,91700,78900,85300
27243,0,628700,265400,170500,80200,85700
27244,0,2362200,2030600,99700,83500,115400
27245,0,1688000,1362000,103700,85500,99700
27246,0,1164200,850600,77000,91100,96800
27247,0,1089400,788200,87700,69700,106500
27248,0,998900,669300,106600,82900,95100
27249,0,2696700,2159200,136800,93500,152700
27250,0,1163100,796900,94600,86700,101300
27251,0,705900,424600,71100,76500,92000
27252,0,1009500,730700,86400,70900,80800
27253,0,745300,418900,115600,84500,98700
27254,0,2260900,1890400,151000,61700,123900
27255,0,1019300,673600,99500,95800,97200
27256,0,646900,377800,82200,64500,85200
27257,0,545000,232400,86100,90800,83900
27258,0,756100,329500,93200,99900,81200
27259,0,1960500,1585500,87700,93100,105500
27260,0,771400,424300,98700,117700,97600
27261,0,1046300,665600,100900,102800,105600
27262,0,796900,420000,84000,110900,119700
27263,0,621900,331600,88800,83100,95600
27264,0,707700,352400,102500,140300,88300
27265,0,2184600,1816800,97000,154200,94400
27266,0,1236900,792900,103600,230100,85800
27267,0,645000,376100,79200,82000,87500
27268,0,768600,452200,86000,94800,103200
27269,0,498500,205500,80800,87700,82200
27270,0,2602200,2061000,232900,82100,179500
27271,0,1025900,661800,112100,105200,92600
27272,0,575900,317100,74600,55800,86600
27273,0,491300,212200,89100,67300,84000
27274,0,711400,393100,75000,79800,99900
27275,0,1949600,1649900,105500,64900,103900
27276,0,701000,352600,106000,85000,90700
27277,0,877100,579400,89100,84900,84600
27278,0,780100,491800,85300,74400,82000
27279,0,498500,207600,85100,62400,94100
27280,0,624600,336700,93400,76000,98600
27281,0,2265400,1962300,88500,89900,100100
27282,0,994000,692100,88600,91400,100300
27283,0,794800,183400,405600,77700,109000
27284,0,1052500,765900,91000,64700,98000
27285,0,597700,290300,85400,53400,96300
27286,0,2546000,1961800,168700,90500,279600
27287,0,1162200,772600,131100,115500,105300
27288,0,2000700,1098000,694600,82400,107700
27289,0,3684300,3350800,106700,72800,126900
27290,0,2874700,2531000,109400,92600,101800
27291,0,3249300,2888200,96200,72300,134200
27292,0,2725900,2377700,88900,94600,130200
27293,0,2375200,2049300,99700,86400,110000
27294,0,1601000,1286600,93700,84700,107200
27295,0,1603400,1220100,185000,69300,106900
27296,0,2708200,2375500,82800,76000,129700
27297,0,3045100,2694500,114500,87900,114800
27298,0,1577800,1197700,98600,79100,91500
27299,0,740200,419300,91100,77400,91400
27300,0,725200,425600,86700,91500,87700
27301,0,784600,459300,77400,114800,96900
27302,0,2411100,2026300,90800,82800,175000
27303,0,887100,508100,87900,128000,110100
27304,0,750300,396700,78600,78500,152400
27305,0,537200,178900,101900,97500,113500
27306,0,720500,414600,73500,63100,104700
27307,0,2229900,1908300,83500,100300,102500
27308,0,951900,521500,88300,202800,110100
27309,0,660300,354600,83900,114400,80200
27310,0,803500,488500,75600,74000,96400
27311,0,494300,202100,94600,86900,80200
27312,0,797100,498500,89200,80000,99500
27313,0,2007300,1680400,95300,103200,100800
27314,0,726400,410200,91300,83100,104800
27315,0,508500,225100,85400,73900,82100
27316,0,678100,380000,78400,108800,85400
27317,0,484600,184100,85100,84100,79400
27318,0,2015300,1703500,70200,75300,104300
27319,0,546700,188900,106400,78800,111900
27320,0,590500,261800,72800,78300,141300
27321,0,547600,215200,101500,62000,104500
27322,0,687000,316300,93900,101000,101200
27323,0,1867400,1549000,101900,74300,118400
27324,0,591300,272700,103900,80400,117400
27325,0,794500,215000,393000,69500,97800
27326,0,1078800,799000,94600,65200,99000
27327,0,541200,265500,76700,89500,92300
27328,0,2056300,1694400,160900,67600,116800
27329,0,673500,339900,121400,83000,91200
27330,0,1321500,988800,97800,90800,98000
27331,0,1026400,728500,83700,82200,96000
27332,0,1226600,900700,80800,74800,136900
27333,0,582700,316400,83000,66000,87200
27334,0,2406500,2042800,114000,76700,113800
27335,0,593900,298500,99800,65900,97900
27336,0,725300,396000,81700,87200,104600
27337,0,598000,281600,114800,63300,100700
27338,0,657300,351000,85500,65500,106600
27339,0,1907700,1611900,75700,82200,97200
27340,0,784200,443700,87400,87700,140500
27341,0,433900,144500,95400,75600,94400
27342,0,767800,373300,101500,183000,85100
27343,0,670300,268500,87800,112700,91400
27344,0,2248800,1937600,83100,71200,98800
27345,0,693400,279400,122400,103700,143900
27346,0,745000,333100,83200,159200,101200
27347,0,856000,506400,77900,102700,141300
27348,0,539000,275700,75800,71000,87000
27349,0,543100,188300,80600,101100,84100
27350,0,2032000,1687000,103700,80400,122400
27351,0,818000,433500,80700,92000,141700
27352,0,558700,264200,92900,69700,94800
27353,0,503300,184500,82300,107500,92600
27354,0,717500,343700,156700,78700,101400
27355,0,1961600,1653600,85000,93700,99700
27356,0,805700,427100,100600,146000,97000
27357,0,446200,165400,82100,77200,87600
27358,0,641300,268000,86600,69600,148200
27359,0,548600,174500,77500,106500,143400
27360,0,1999700,1716900,84800,71900,98300
27361,0,475600,169800,110100,90600,81200
27362,0,621400,364600,74300,67900,88200
27363,0,503400,218900,84300,82700,88300
27364,0,519200,267100,81100,65900,82800
27365,0,410200,153200,78200,79900,75600
27366,0,2489600,2014700,88300,219300,106000
27367,0,574100,232200,96300,97200,101300
27368,0,905600,279500,437300,63300,95900
27369,0,995500,698500,83800,92800,84300
27370,0,690700,372600,93200,59300,104000
27371,0,2055800,1686700,131400,79800,126800
27372,0,899100,441900,88100,73700,266100
27373,0,1980500,975100,750600,124300,89500
27374,0,4336900,3952000,158400,81000,111500
27375,0,3007200,2668000,105800,90200,109700
27376,0,3579200,3270900,102100,74800,97900
27377,0,2516300,2150000,93300,89700,140300
27378,0,2807500,2456100,98900,75200,113000
27379,0,1433000,1045300,82200,91800,151000
27380,0,2269000,1858800,177800,71700,132400
27381,0,1833500,1483700,106200,91400,104000
27382,0,3253700,2876700,84900,76100,155000
27383,0,1340400,1047900,100600,85400,87900
27384,0,1167900,770400,88800,196400,94600
27385,0,677500,356200,105400,84600,115200
27386,0,1020000,734100,75400,99900,94900
27387,0,2492600,2134200,116100,94900,123200
27388,0,1069400,704200,113700,105800,107800
27389,0,698000,405000,92600,76800,80600
27390,0,743300,400300,103100,93200,92100
27391,0,559000,269700,82800,81100,81500
27392,0,2309600,1983000,89300,104400,99300
27393,0,566200,258200,80600,95500,106100
27394,0,879000,448400,88700,191300,81500
27395,0,627800,339500,80100,80100,91900
27396,0,858200,503000,101600,88200,96900
27397,0,537100,244600,92900,73200,77700
27398,0,2296500,1962200,88900,90200,100100
27399,0,601000,268000,92800,76000,97200
27400,0,807700,543900,84800,67500,78400
27401,0,537500,256000,81800,82600,87400
27402,0,513700,264600,67300,74900,81600
27403,0,1802600,1552300,79300,57600,86800
27404,0,565000,304200,88200,57900,87200
27405,0,540000,200100,112900,83400,104500
27406,0,588200,276100,92500,67800,97400
27407,0,467000,184900,89800,79900,85900
27408,0,1937500,1673600,83800,72500,78100
27409,0,582300,245900,99100,56000,145100
27410,0,882800,320400,362900,65900,91500
27411,0,920800,597500,81500,83400,102400
27412,0,643600,352700,83000,79600,91000
27413,0,1948000,1576600,128900,69600,94000
27414,0,734900,423800,97200,79100,102400
27415,0,1223900,893100,95000,90000,103500
27416,0,2462400,2149100,94500,79800,96900
27417,0,1232000,903800,90300,88900,98500
27418,0,887200,524600,95600,75500,88500
27419,0,2581900,2192500,115400,80900,111800
27420,0,870900,490000,99000,78300,148400
27421,0,582500,259800,77800,107500,107000
27422,0,759900,481100,86700,70000,89100
27423,0,521900,257900,79100,70700,89200
27424,0,2144500,1872600,83900,66400,98600
27425,0,642700,340200,86200,83300,94900
27426,0,624900,303400,84700,74700,95000
27427,0,447200,159400,86300,75600,90300
27428,0,723700,343300,74300,99100,83600
27429,0,2398300,2022500,93900,101400,96700
27430,0,862400,488500,103700,105400,105000
27431,0,674500,370500,85200,90900,102500
27432,0,666500,363400,73500,102900,101800
27433,0,462700,182900,94700,75900,88100
27434,0,639000,323100,76600,124200,87700
27435,0,2002300,1724700,78600,79800,95900
27436,0,1219600,711100,112300,261900,99000
27437,0,547100,229500,82800,94700,100600
27438,0,667600,334200,80600,104000,90800
27439,0,572500,220300,85200,117300,88600
27440,0,2641600,2295000,105800,94900,121200
27441,0,704100,347100,96200,106200,95100
27442,0,735300,415100,88700,78300,97500
27443,0,497800,178800,81300,59700,147100
27444,0,813100,499900,91800,101900,86900
27445,0,2142400,1862600,86900,70300,90800
27446,0,672900,330500,90900,95700,88000
27447,0,508600,243400,80200,60600,97600
27448,0,577400,298200,84600,82700,83800
27449,0,720000,413900,74200,63500,134700
27450,0,659100,334500,88800,84700,103600
27451,0,2079300,1669400,204100,73300,79100
27452,0,623300,314500,89800,74300,102700
27453,0,809400,163800,455700,67200,83400
27454,0,1392300,1063800,92900,75700,86500
27455,0,587200,279300,86400,63400,123400
27456,0,2231700,1855600,130600,94800,82500
27457,0,605100,294200,89000,70800,114300
27458,0,2397900,1371500,779100,100100,88200
27459,0,3974100,3637600,85000,77800,113900
27460,0,2941900,2576900,104100,100700,131800
27461,0,3773900,3412300,123600,96400,107400
27462,0,2651900,2354900,94600,81300,92100
27463,0,2327500,2019400,106500,69800,105700
27464,0,1675800,1360400,92300,89200,92000
27465,0,1625000,1231900,187100,74400,87900
27466,0,1836900,1471300,92400,76400,124600
27467,0,3492600,3157000,97400,76600,132000
27468,0,1257200,927600,96500,94000,111000
27469,0,679600,366500,89100,77100,111500
27470,0,738000,428300,105600,79800,86400
27471,0,752700,381700,82100,104200,108700
27472,0,2319200,1982400,98200,85500,107200
27473,0,831700,484800,97100,100200,106800
27474,0,699900,392800,76900,83000,108000
27475,0,517900,182200,99800,107200,92000
27476,0,667300,369600,88600,66000,104200
27477,0,2251200,1813900,123700,102300,123300
27478,0,1100400,542500,106100,250000,102000
27479,0,681700,311900,97500,106500,103400
27480,0,771700,497700,82200,81900,81400
27481,0,461000,171100,82600,97700,83800
27482,0,2199300,1906000,92000,63400,116700
27483,0,581300,277400,92400,97300,93300
27484,0,696100,431900,85400,72500,82600
27485,0,526000,218200,78200,83600,99900
27486,0,605600,311100,82200,78700,80300
27487,0,462200,193100,88500,68300,86000
27488,0,2234500,1930900,110500,75900,93900
27489,0,497300,214600,89600,76000,91400
27490,0,676900,348700,86300,79900,94100
27491,0,525700,255900,90300,57900,99900
27492,0,533000,264300,77000,68000,82600
27493,0,1825900,1549500,83900,71800,84600
27494,0,610100,305900,88400,67500,110400
27495,0,710100,156900,346700,69800,98200
27496,0,963600,674100,90200,77000,82600
27497,0,626900,285000,102300,92400,96000
27498,0,2069900,1703400,142800,71300,96300
27499,0,602400,287500,82800,68100,102300
27500,0,1372300,1091000,79600,69800,95900
27501,0,1018100,720400,72300,81500,87000
27502,0,1202300,905500,73000,80000,75800
27503,0,604900,333800,90900,75900,78100
27504,0,2327400,2042100,90400,66000,93800
27505,0,627300,328400,94000,82400,88700
27506,0,690600,404700,80000,87600,86400
27507,0,564500,280400,81500,70500,94500
27508,0,603200,359500,61200,69500,90200
27509,0,2149700,1797300,84600,73800,163100
27510,0,663400,362900,90200,78200,90800
27511,0,485900,190100,80600,82200,90800
27512,0,799400,389400,93500,185900,94700
27513,0,986400,543900,94900,130200,87700
27514,0,2390600,2032600,82900,77400,93300
27515,0,699200,323200,123700,115100,99200
27516,0,808600,504800,69600,75500,93600
27517,0,510000,204900,75000,91900,93300
27518,0,592600,276300,104600,80400,82500
27519,0,443700,157600,78700,91600,76100
27520,0,2016700,1685500,88700,69700,153000
27521,0,534400,193300,97400,131300,87000
27522,0,627200,368400,88100,65500,78100
27523,0,477900,182100,83500,100200,89900
27524,0,598300,335400,77600,69300,94000
27525,0,2149000,1843500,81400,84600,115000
27526,0,703900,385600,84200,90500,89800
27527,0,455100,182600,85400,71400,101100
27528,0,488000,253600,83900,50300,86200
27529,0,448900,196100,78300,71100,84500
27530,0,2001400,1704500,90600,59500,116800
27531,0,707300,366500,105200,89200,95000
27532,0,645900,309600,85100,81900,96700
27533,0,452400,164100,83200,68800,113900
27534,0,491200,257200,71500,57600,84600
27535,0,428700,171100,72000,76500,87100
27536,0,3092500,2804400,99000,53600,115400
27537,0,501900,178200,112700,86100,102100
27538,0,1015400,310900,408900,68300,142100
27539,0,1120700,704600,100000,154300,107700
27540,0,671600,385500,95400,78600,86800
27541,0,2063000,1679000,124900,89500,80600
27542,0,864800,558300,113100,58500,98500
27543,0,1870600,965400,706400,82400,85800
27544,0,3597700,3287200,104700,61600,110300
27545,0,2712300,2383600,91000,81600,114200
27546,0,3518800,3177000,103500,70200,96200
27547,0,2491500,2167500,117700,80400,89200
27548,0,2531200,2170500,127100,72700,131200
27549,0,1499100,1164300,109100,88000,109000
27550,0,2121700,1684800,180000,79000,111500
27551,0,1449400,1110700,94200,100400,114600
27552,0,3516800,3200800,93600,75300,114000
27553,0,1328400,1013500,89100,85400,107900
27554,0,1128800,706600,91500,188500,108800
27555,0,636700,303200,92900,99800,105100
27556,0,1128200,700400,79700,102000,205900
27557,0,2537500,2156900,107200,104500,106800
27558,0,1038500,628900,95000,122200,102600
27559,0,659100,303000,83800,94600,95000
27560,0,782400,419300,97400,103400,104900
27561,0,842100,518900,87400,78800,85600
27562,0,2177900,1810600,89800,103800,99600
27563,0,607300,276400,116000,85100,97100
27564,0,961000,509200,85200,239700,93300
27565,0,646000,352500,83400,86300,85000
27566,0,719800,389400,92200,103300,95000
27567,0,2169100,1844000,99800,71400,118500
27568,0,940900,614500,92200,113100,92000
27569,0,626400,345500,74200,81300,88000
27570,0,662800,348700,79600,79800,88400
27571,0,503700,191000,83600,93200,100900
27572,0,820600,473500,153800,65900,88000
27573,0,2209100,1847700,99600,98700,125400
27574,0,748800,359200,109700,77800,112900
27575,0,511300,213500,90900,79800,97700
27576,0,803000,496400,84100,66700,98400
27577,0,525700,215000,87800,84400,100300
27578,0,2190200,1888500,82200,79900,91000
27579,0,508800,189000,92300,86800,98100
27580,0,925500,274700,456300,71500,101700
27581,0,1082500,746800,107300,95700,98300
27582,0,715700,422500,93200,82500,96800
27583,0,2046200,1672000,148300,77800,122300
27584,0,729400,440200,100800,71500,85000
27585,0,1257300,979100,81000,87500,82200
27586,0,1323000,1006900,82500,77700,90900
27587,0,1374300,1092600,91200,76000,91800
27588,0,840500,537600,106000,69900,100900
27589,0,2277100,1973600,90000,77000,97600
27590,0,881600,534000,102200,86300,96700
